label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
No,1336,27459,0,"a toolkit for negotiation support interfaces to multi-dimensional data m gebhardt , m jarke , s jacobs sigmod conference",,,1997.0,parallel query support for multidimensional data,k hahn,"vldbâ ?? 2001 workshop-supercomputing databases , rome , italy ,",
No,1336,32315,0,"a toolkit for negotiation support interfaces to multi-dimensional data m gebhardt , m jarke , s jacobs sigmod conference",,,1997.0,"tertiary storage support for multidimensional data b reiner vldb supercomputing databases workshop , rome , september ,",,,
No,1336,52662,0,"a toolkit for negotiation support interfaces to multi-dimensional data m gebhardt , m jarke , s jacobs sigmod conference",,,1997.0,"a foundation for multi-dimensional databases g marc , l laks",,,
No,1337,43035,0,"performance issues in incremental warehouse maintenance w labio , j yang , y cui , h garcia-molina , j widom vldb",,,2000.0,"batch data warehouse maintenance in dynamic environments b liu , s chen , ea rundensteiner",,,
No,1337,52706,0,"performance issues in incremental warehouse maintenance w labio , j yang , y cui , h garcia-molina , j widom vldb",,,2000.0,"on-line warehouse view maintenance d quass , j widom",,,
No,1337,53417,0,"performance issues in incremental warehouse maintenance w labio , j yang , y cui , h garcia-molina , j widom vldb",,,2000.0,posse : a framework for optimizing incremental view maintenance at data warehouses ko abbadi 1999.0,,,
No,1338,35755,0,"the challenge of process data warehousing m jarke , t list , j kіller 2000",,vldb,,oracle data warehousing 1996.0,"mj corey , m abbey",,
No,1338,59217,0,"the challenge of process data warehousing m jarke , t list , j kіller 2000",,vldb,,the challenge of wi-fi roaming,sj vaughan-nichols,,
No,1340,8593,0,"what is the nearest neighbor in high dimensional spaces ? a hinneburg , c aggarwal , d keim",,vldb,2000.0,a cost model for nearest neighbor search in high-dimensional data space,"s berchtold , hp kriegel",,
No,1341,16880,0,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997.0,"eâ ? cient view self-maintenance n huyn proceedings of the 23rd vldb conference , athens , greece ,",,,
No,1341,43035,0,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997.0,"batch data warehouse maintenance in dynamic environments b liu , s chen , ea rundensteiner",,,
No,1341,47632,0,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997.0,andj . widom . view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer",proceedings of acm sigmod conference ( june,
No,1341,55124,0,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997.0,"extracting delta for incremental data warehouse maintenance p ram , l do",,,
No,1341,62192,0,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997.0,"view maintenance in a warehousing environment y zhuge , h garcia-molina , j hammer , j widom",,,
No,1342,6899,0,"the a-tree : an index structure for high-dimensional spaces using relative approximation y sakurai , m yoshikawa , s uemura , h kojima vldb 2000",,,,the hybrid tree : an index structure for high dimensional feature spaces,"k chakrabarti , s mehrotra",,
No,1348,5774,0,"optimizing multi-feature queries for image databases u gќntzer , w balke , w kieпling 2000",,vldb,,optimal clip ordering for multi-clip queries p shum,,,1996.0
No,1348,10564,0,"optimizing multi-feature queries for image databases u gќntzer , w balke , w kieпling 2000",,vldb,,"optimal clip ordering for multi-clip queries vldb journal ,","tn raymond , s paul",,
No,1348,39706,0,"optimizing multi-feature queries for image databases u gќntzer , w balke , w kieпling 2000",,vldb,,"optimizing queries across diverse data sources kd haaslm , yj wimmersel",,"proc . ofvery large data bases conference ,",
No,1348,54419,0,"optimizing multi-feature queries for image databases u gќntzer , w balke , w kieпling 2000",,vldb,,optimizing large join queries proc . of the acm sigmod intâ ?? l. conf . on management of,"a swami , a gupta",,
No,1349,40801,0,sentinel : an object-oriented dbms with event-based rules 1997,s chakravarthy,sigmod conference,,"metu object-oriented dbms a dogac , c ozkan , b arpinar , t okay , c evrendilek",,,
No,1350,18926,0,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t seidl",,vldb,2000.0,"extraction of object-oriented structures from existing relational databases s ramanathan , j hodges sigmod record , 1997.0",,,
No,1350,19950,0,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t seidl",,vldb,2000.0,"updating relational databases through object-based views a keller , t barsalou , n siambela , g wiederhold",,"proc . acm sigmod ,",
No,1350,27850,0,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t seidl",,vldb,2000.0,managing uncertainty in moving objects databases o wolfson,,"acm transactions on database systems ( tods ) ,",
No,1350,45579,0,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t seidl",,vldb,2000.0,"joining interval data in relational databases j enderle , m hampel , t seidl proceedings of the 2004 acm sigmod international conference & hellip ; , 2004.0",,,
No,1350,59643,0,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t seidl",,vldb,2000.0,"view indexing in relational databases n roussopoulos acm transactions on database systems , 1982.0",,,
No,1356,60721,0,a content-based multimedia server for massively parallel architectures 1996,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,,a communication architecture for massive multiplayer games 2002.0,"s fiedler , m wallner , m weber","proceedings of the first workshop on network and system & hellip ; ,",
No,1357,50278,0,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,"data management in ecommerce : the good , the bad , and the ugly a gal",,,
No,1358,4650,0,"fundamental techniques for order optimization d simmen , e shekita , t malkemus",,sigmod conference,1996.0,"aquery : query language for ordered data , optimization techniques , and experiments","a lerner , d shasha","proceedings of the international conference on very large & hellip ; ,",2003.0
No,1358,43932,0,"fundamental techniques for order optimization d simmen , e shekita , t malkemus",,sigmod conference,1996.0,probabilistic optimization techniques for multicast key management,"aa selcuk , d sidhu","computer networks ,",2002.0
No,1358,63599,0,"fundamental techniques for order optimization d simmen , e shekita , t malkemus",,sigmod conference,1996.0,"a full-stress technique for structural shape optimization j herskovits , gp dias",,,
No,1361,38075,0,optimizing queries on compressed bitmaps vldb 2000,"s amer-yahia , t johnson",,,"optimizing nonrecursive queries r krishnamurthy , h boral , c zaniolo proc 1986 international conference on very large data bases ,",,,
No,1362,27054,0,"toward learning based web query processing y diao , h lu , s chen , z tian 2000",,vldb,,low-cost compensation-based query processing,"o grwlen , so hvasshovd , o torbjgrnsen",,
No,1362,40852,0,"toward learning based web query processing y diao , h lu , s chen , z tian 2000",,vldb,,"toward an effective calculus for object query processing l fegaras , d maier",,"proc . acm sigmod conf . on management of data ,",
No,1362,58432,0,"toward learning based web query processing y diao , h lu , s chen , z tian 2000",,vldb,,path sequence-based xml query processing,"i manolescu , a arion , a bonifati , a pugliese",submitted for,
No,1363,26296,0,the infosleuth project sigmod conference 1997,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",,,"the domino project data management â ?? 90 conference , egham , uk ,","ad law , ms sloman , jd moffett",,
No,1363,39413,0,the infosleuth project sigmod conference 1997,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",,,"the garlic project proceedings of the acm-sigmod conference on management of & hellip ; ,",e wimmers,,
No,1364,22725,0,user-adaptive exploration of multidimensional data vldb,s sarawagi,,2000.0,computation of multidimensional aggregates,"pm deshpande , s agarwal , jf naughton , r",,
No,1365,967,0,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,interoperating geographic information systems mf goodchildâ ? ¦ 1999.0,,,
No,1365,6741,0,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,"information integration : the momis project demonstration s bergamaschi , s castano , a corni , r guidetti , g 26th vldb : int . conf . on very large",,,
No,1365,7074,0,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,the nimble integration system,"d draper , ay halevy , ds weld","proc . of sigmod ,",
No,1365,29676,0,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,a model for integrated information systems,ia macleod,"vldb ,",1983.0
No,1365,31209,0,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,information integration and xml in ibm 's db2,pg selinger,"vldb ,",2002.0
No,1365,32302,0,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,"image mining in iris : integrated retinal information system ( demo ) proceedings of acm sigmod international conference on the & hellip ; ,","w hsu , ml lee , kg goh",,
No,1365,33719,0,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,"image mining in iris : integrated retinal information system w hsu , ml lee , kg goh",,"sigmod conference ,",2000.0
No,1365,56896,0,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,"miqis : modular integration of queryable information systems cm wyss , ghl fletcher , f erdinc , jt engle",,,
No,1365,63577,0,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,"supply chain infrastructures : system integration and information sharing mo ball , m ma , l raschid , z zhao sigmod record ,",,,2002.0
No,1367,6239,0,"languages for multi-database interoperability f gingras , l lakshmanan , i subramanian , d papoulis , n shiri sigmod conference",,,1997.0,"interoperability in multidatabase systems d mcleod , a sheth tutorial notes-the 20th vldb conference , september ,",,,
No,1368,7806,0,"s3 : similarity search in cad database systems s berchtold , h kriegel",,sigmod conference,1997.0,"efficient user-adaptable similarity search in large multimedia databases proc . 23th int . conf . on vldb ,","s thomas , h kriegel",,
No,1368,8133,0,"s3 : similarity search in cad database systems s berchtold , h kriegel",,sigmod conference,1997.0,"proximity search in databases g roy , s narayanan , v suresh , g hector",,"proceedings of the 24th vldb conference ,",
No,1368,14915,0,"s3 : similarity search in cad database systems s berchtold , h kriegel",,sigmod conference,1997.0,proximity search in databases 1998.0,"r goldman , n shivakumar , s venkatasubramanian , h","vldb ,",
No,1368,22065,0,"s3 : similarity search in cad database systems s berchtold , h kriegel",,sigmod conference,1997.0,adaptable similarity search in large image databases,"t seidl , hp kriegel",,
No,1368,26608,0,"s3 : similarity search in cad database systems s berchtold , h kriegel",,sigmod conference,1997.0,generalized search trees for database systems,"jm hellerstein , jf naughton , a pfeffer","vldb ,",1995.0
No,1368,61585,0,"s3 : similarity search in cad database systems s berchtold , h kriegel",,sigmod conference,1997.0,"research issues in federated database systems sigmod record , 1997.0","s conrad , b eaglestone , w hasselbring , m roantree ,",,
No,1369,42063,0,"multi-dimensional database allocation for parallel data warehouses t stіhr , h mфrtens , e rahm vldb 2000",,,,a foundation for multi-dimensional databases,"m gyssens , lvs lakshmanan",,
No,1369,49524,0,"multi-dimensional database allocation for parallel data warehouses t stіhr , h mфrtens , e rahm vldb 2000",,,,multi-dimensional resource scheduling for parallel queries 1996.0,"mn garofalakis , ye ioannidis","sigmod conference ,",
No,1375,6601,0,"strudel : a web-site management system m fernandez , d florescu , j kang , a levy , d suciu 1997",,sigmod conference,,"ofs : an integrated form management system d tsichritzis vldb , 1980.0",,,
No,1375,32114,0,"strudel : a web-site management system m fernandez , d florescu , j kang , a levy , d suciu 1997",,sigmod conference,,aurora : a data stream management system,"dj abadi , d carney , u cetintemel , m cherniack , c",,
No,1375,43836,0,"strudel : a web-site management system m fernandez , d florescu , j kang , a levy , d suciu 1997",,sigmod conference,,"the legion resource management system lecture notes in computer science , 1999.0","sj chapin , d katramatos , j karpovich , as grimshaw",,
No,1377,46661,0,query optimization at the crossroads ( panel ) 1997,s chaudhuri,sigmod conference,,query optimization in the presence of top -,"lp mahalingam , ks candan",,
No,1377,50871,0,query optimization at the crossroads ( panel ) 1997,s chaudhuri,sigmod conference,,query optimization for parallel execution acm sigmod,"sgw hasan , r krishnamurthy",,
No,1378,62296,0,"hypothetical queries in an olap environment a balmin , t papadimitriou , y papakonstantinou 2000",,vldb,,"hierarchies and relative operators in the olap environment sigmod record , 2000.0","e pourabbas , m rafanelli",,
No,1380,4575,0,"object-relational database systems : principles , products , and challenges ( tutorial ) 1997",,,,managing financial time series data : object-relational and object database systems tutorial vldb,"l molesky , m caruso",,
No,1380,44245,0,"object-relational database systems : principles , products , and challenges ( tutorial ) 1997",,,,active database systems ( tutorial notes ),"kr dittrich , u dayal","& hellip ; seventeenth international conference on very large databases & hellip ; ,",
No,1382,35832,0,data warehousing and olap for decision support ( tutorial ),,,1997.0,combining mediator and data warehouse technologies for developing environmental decision support,"amc moura , mc victorino , ak tanaka",,
No,1383,47463,0,icicles : self-tuning samples for approximate query answering,"v ganti , m lee , r ramakrishnan",vldb,2000.0,join synopsesfor approximate query answering acm,"s acharya , pb gibbons , v poosala , s ramaswamy",,
No,1391,36855,0,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0,"a vector-wise dimensionality reduction for indexing high dimensional data j an , h chen , k furuse , m ishikawa , n ohbo",,,
No,1392,23461,0,on-line warehouse view maintenance sigmod conference 1997,"d quass , j widom",,,"parallel multisource view maintenance x zhang , l ding , ea rundensteiner the vldb journal the international journal on very large & hellip ; , 2004.0",,,
No,1392,52789,0,on-line warehouse view maintenance sigmod conference 1997,"d quass , j widom",,,"performance issues in incremental warehouse maintenance vldb ,","w labio , j yang , y cui , h garcia-molina , j widom",,2000.0
No,1394,19657,0,mining frequent itemsets using support constraints vldb 2000,"k wang , y he , j han",,,efficient dynamic mining of constrained frequent sets 2003.0,"lvs lakshmanan , cks leung , rt ng","acm transactions on database systems ,",
No,1395,23461,0,"supporting multiple view maintenance policies l colby , a kawaguchi , d lieuwen , i mumick , k ross",,sigmod conference,1997.0,"parallel multisource view maintenance x zhang , l ding , ea rundensteiner the vldb journal the international journal on very large & hellip ; , 2004.0",,,
No,1395,31146,0,"supporting multiple view maintenance policies l colby , a kawaguchi , d lieuwen , i mumick , k ross",,sigmod conference,1997.0,"efficient view maintenance warehouses d agrawal , a el abbadi , a singh , t yurek proc . of the 1997 acm sigmod international conference on & hellip ; ,",,,
No,1397,10867,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,"the a-tree : an index structure for high-dimensional spaces using relative approximation y sakurai , m yoshikawa , s uemura , h kojima 2000.0",,"vldb ,",
No,1397,15024,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,"the-kdb tree : a fast index structure for high-dimensional similarity joins k shim , r srikant , r agrawal",,"research report , ibm almaden research center , san jose , & hellip ; ,",
No,1397,16776,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,"the x-tree : an index structure for high-dimensional data s bertchold , da keim , hp kriegel",,"proceedings of the 22nd international conference on very & hellip ; ,",
No,1397,26019,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,"the x-tree : an index structure for high-dimensional data . 22 ndint conf . on very large data bases ,","sd berchtold , d keim , hp kriegel",,
No,1397,38487,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,modeling high-dimensional index structures using sampling 2001.0,"ca lang , ak singh","sigmod conference ,",
No,1397,39349,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,ã cents â ? ¬ å?the x-tree : an index structure for high-dimensional dataã cents â ? ¬ â ?,"s berchtold , d keim , hp kriegel",proceedings of the 22nd vldb,
No,1397,57138,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,"the gc-tree : a high-dimensional index structure for similarity search in image databases ieee transactions on multimedia , 2002.0","gh cha , cw chung",,
No,1397,60186,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,the convex polyhedra technique : an index structure for high-dimensional space j an,,,
No,1397,61429,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,"the hcc-tree : an efficient index structure for object oriented databases vldb , 1994.0",b sreenath,,
No,1400,1582,0,concurrency in the data warehouse,r taylor,vldb,2000.0,"guarding the data warehouse gate d radcliff computerworld ,",,,
No,1400,3418,0,concurrency in the data warehouse,r taylor,vldb,2000.0,"expiring data in a warehouse h garcia-molina , w labio , j yang proceedings of the international conference on very large & hellip ; , 1998.0",,,
No,1400,21236,0,concurrency in the data warehouse,r taylor,vldb,2000.0,expiring data in a warehouse,"hg molina , wj labio , j yang","proc . 24th vldb ,",
No,1401,571,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,"rule and data allocation in distributed deductive database systems sj lim , yk ng",,,
No,1401,1547,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,commit processing in distributed secure and real-time transaction processing systems,pk nagaraj,,1998.0
No,1401,16892,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,"query processing in main memory database management systems tj lehman , mj carey",,"proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0
No,1401,19853,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,"query processing in a system for distributed databases ( sdd-1 ) acm trans . database syst ,","n goodman , pa bernstein , e wong , cl reeve , jb",,
No,1401,24132,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,"sddl : a system for distributed databases acm trans . database syst ,",jb rothnieâ ? ¦,,
No,1401,31339,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,data allocation in distributed systems p apers,,"acm trans . database systems ,",
No,1401,32020,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,administering a distributed database management system h walker,,acm-sigmod,
No,1401,34097,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,"set query optimization in distributed database systems b gavish , a segev",,"acm transactions on database systems ,",1986.0
No,1401,35432,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,"optimal semijoin schedules for query processing in local distributed database systems mg gouda , u dayal",,,
No,1401,37487,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,performance of adaptive query processing in the mariposa distributed database management system,j sidell,,
No,1401,37777,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,"secure transaction processing in firm real-time database systems b george , j haritsa sigmod conference ,",,,1997.0
No,1401,38794,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,"wong . distributed queryprocessing in relational databasesystems r epstein , e stonebraker proc . acm sigmod ,",,,
No,1401,41362,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,query processing in a distributed data base system,"r epstein , m stonebraker , e wong","proc . acm sigmod conf . on management of data , austin , tex. , & hellip ; ,",
No,1401,41474,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,"design criteria for distributed database systems tl kunii vldb , 1977.0",,,
No,1401,45879,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,principles of distributed database systems prentice,", p valduriez",,
No,1401,60992,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,processing frequent items over distributed data streams dd zhang,,,
No,1404,1033,0,temporal aggregation in active database rules sigmod conference 1997,"i motakis , c zaniolo",,,coalescing in temporal databases,"mh bijhlen , rt snodgrass , md soo",,
No,1404,2681,0,temporal aggregation in active database rules sigmod conference 1997,"i motakis , c zaniolo",,,"transaction timestamping in ( temporal ) databases cs jensen , db lomet proceedings of the international conference on very large & hellip ; , 2001.0",,,
No,1404,16511,0,temporal aggregation in active database rules sigmod conference 1997,"i motakis , c zaniolo",,,"temporal conditions and integrity constraints in active database systems sigmod conference ,","ap sistla , o wolfson",,1995.0
No,1404,46289,0,temporal aggregation in active database rules sigmod conference 1997,"i motakis , c zaniolo",,,"temporal databases i ahn , r snodgrass ieee computer ,",,,
No,1404,46704,0,temporal aggregation in active database rules sigmod conference 1997,"i motakis , c zaniolo",,,"temporal deductive databases and infinite objects j chomicki , t imieliå?ski proceedings of the seventh acm sigact-sigmod-sigart & hellip ; ,",,,1988.0
No,1404,50881,0,temporal aggregation in active database rules sigmod conference 1997,"i motakis , c zaniolo",,,"composite event specification in active database systems nh gehani , hv jagadish , o shmuheli",,"proc . of the 18th int . conference on vldb , august ,",
No,1405,35082,0,"controlling data warehouses with knowledge networks e schaefer , j becker , a boehmer , m jarke vldb 2000",,,,knowledge discovery in data warehouses 2000.0,t palpanas,"sigmod record ,",
No,1407,5733,0,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,"consistency for elimination of covert channels in real-time secure transaction processing systems journal of research and practice in information technology ,","n kim , s moon , y sohn",,2004.0
No,1407,11699,0,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,"a concurrency control protocol for read-only transactions in real-time secure database systems h han , s park , c park",,,
No,1407,13782,0,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,"index concurrency control in firm real-time database systems b goyal , jr haritsa , s seshadri , v srinivasan proceedings of the 21th international conference on very & hellip ; ,",,,1995.0
No,1407,14737,0,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,efficient recursive xml query processing in relational database systems,"s prakash , ss bhowmick , s madria",,
No,1407,18285,0,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,"optimistic priority-based concurrency control protocol for firm real-time database systems information & software technology ,","jh kim , hs shin",,
No,1407,18704,0,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,real-time database and information systems : research advances,"a bestavros , v fay-wolfe",,1997.0
No,1407,20147,0,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,"query processing in main memory database systems tj lehman , mj carey",,proc . of the acm sigmod intâ ?? l. conf . on management of,
No,1407,33508,0,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,join processing in large database systems with large main memory ld shapiro acm,,,
No,1407,47913,0,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,"distributed query processing in database systems proc . acm sigmod , austin . tx . june ,","r epstein , m stonebraker , e wong",,
No,1407,55410,0,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,"process synchronization in database systems acm transactions on database systems , 1978.0",g schlageter,,
No,1408,1958,0,on efficiently implementing schemasql on an sql database system vldb,"l lakshmanan , f sadri , s subramanian",,1999.0,"implementing data cubes efficiently [ j ] v hafinarayan , a rajaraman , jd ullman sigmod ,",,,
No,1408,19205,0,on efficiently implementing schemasql on an sql database system vldb,"l lakshmanan , f sadri , s subramanian",,1999.0,xquery implementation in a relational database system,"s pal , i cseri , o seeliger , m rys , g schaller , w",submitted for,
No,1408,37720,0,on efficiently implementing schemasql on an sql database system vldb,"l lakshmanan , f sadri , s subramanian",,1999.0,"design and implementation of the glue-nail database system mads morishita , g phippst",,,
No,1408,63614,0,on efficiently implementing schemasql on an sql database system vldb,"l lakshmanan , f sadri , s subramanian",,1999.0,"implementing data cubes efficiently proc . acm sigmod ,","vha rajaraman , jd ullman",,1996.0
No,1418,14294,0,"optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clustering a hinneburg , d keim vldb 1999",,,,"the pyramid-technique : towards breaking the curse of dimensional data spaces s berchtold , d keim , hp kriegel proc . acm sigmod int . conf . managment of data , seattle ,",,,
No,1418,25529,0,"optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clustering a hinneburg , d keim vldb 1999",,,,"andh.-p . kriegel . the pyramid technique : towards breaking the curse of dimensionality s berchtold , c bohm",,proc . of the acmsigmod international conference on,
No,1419,436,0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"cure : an efficient clustering algorithm for large databases proceedings of acm sigmod international conference on & hellip ; ,","g sudipto , r rastogi , k shim",,
No,1419,4376,0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"cure : an efficient clustering algorithm for large data databases s guha , r rastogi , k shim proc . of the acm sigmod ,",,,
No,1419,15801,0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"cure : an efficient algorithm for clustering large databases proceedings of acm-sigmod 1998 international conference on & hellip ; ,","s guha , r rastogi , k shim",,
No,1419,28488,0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,an efficient and flexible method for archiving a data base,"c mohan , i narang",,
No,1419,52285,0,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"an efficient index structure for string databases t kahveci , ak singh",,"vldb ,",2001.0
No,1421,17353,0,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,"caching and database scaling in distributed shared-nothing information retrieval systems a tomasic , h garcia-molina",,,
No,1421,17641,0,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,c and lam s. authentication for distributed systems t woo,,"ieee computer ,",
No,1421,31339,0,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,data allocation in distributed systems p apers,,"acm trans . database systems ,",
No,1421,47160,0,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,distributed query optimization using two-step pruning,k hyeokmanâ ? ¦,,1997.0
No,1421,55398,0,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,"cache investment : integrating query optimization and distributed data placement d kossmann , mj franklin , g drasch",,"acm transactions on database systems ,",2000.0
No,1424,52875,0,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,,query-preserving watermarking of relational databases and xml documents d gross-amblard,,,
No,1424,54237,0,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,,storing and querying xml documents using a path table in relational databases,"bj shin , m jin",,
No,1428,2602,0,idea : interactive data exploration and analysis sigmod conference,"p selfridge , d srivastava , l wilson",,1996.0,"xmdvtool : visual interactive data exploration and trend discovery of high-dimensional data sets sigmod conference , 2002.0","ea rundensteiner , mo ward , j yang , pr doshi",,
No,1428,23498,0,idea : interactive data exploration and analysis sigmod conference,"p selfridge , d srivastava , l wilson",,1996.0,exploratory and multivariate data analysis m jambu,,,1991.0
No,1429,4900,0,"optimizing queries over multimedia repositories s chaudhuri , l gravano 1996",,sigmod conference,,"virtual document generation from multimedia repositories if cruz , wt lucas",,"proc . 5th acm int . multimedia conf ,",
No,1429,12036,0,"optimizing queries over multimedia repositories s chaudhuri , l gravano 1996",,sigmod conference,,"optimizing queries across diverse data sources vldb ,","lm haas , d kossmann , el wimmers , j yang",,1997.0
No,1431,7876,0,"query optimization for xml j mchugh , j widom",,vldb,1999.0,"parallel query optimization for shared memory multiprocessors h lu , mc shan , kl tan",,"proceedings of 17th vldb conference , august ,",
No,1431,22913,0,"query optimization for xml j mchugh , j widom",,vldb,1999.0,parametric query optimization,j madhavan,,
No,1431,23585,0,"query optimization for xml j mchugh , j widom",,vldb,1999.0,query optimization in heterogeneous databases,"w du , r krishnamurthy , m shan","proc . vldb conference , vancouver ,",
