label_str,ltable_id,rtable_id,label,id_x,title_x,manufacturer_x,price_x,id_y,title_y,manufacturer_y,price_y
Yes,471,750,1,471,photoshop elements 4 mac retail eng 1u ( 19230169 ),adobe,145.39,750,adobe photoshop elements 4.0 photo-editing software for mac,,85.95
Yes,117,1790,1,117,hidden expedition : titanic,activision,19.99,1790,hidden expedition : titanic,,15.5
Yes,516,893,1,516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,893,adobe cs3 design premium upgrade,,619.99
Yes,1230,499,1,1230,quickverse mac bible study 2007 gold box,findex,349.95,499,findex.com inc quickverse mac bible study 2007 gold box,,215.42
Yes,333,2177,1,333,adobe after effects 7.0 professional ( mac ),adobe,999.0,2177,adobe after effects professional 7.0 software effects software,,998.95
Yes,446,2155,1,446,topics presents : ancient civilizations ( 4 cd set ),topics entertainment,29.99,2155,topics presents : ancient civilizations,,12.9
Yes,37,2031,1,37,my first bible stories,dorling-kindersley-multimedia - ( dk ),29.95,2031,my first bible stories ( jc ),dorling-kindersley-multimedia - ( dk ),9.9
Yes,1177,2137,1,1177,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,2137,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
Yes,1076,2093,1,1076,the print shop 22 sb cs by the print shop,encore software,,2093,encore software 10691 the print shop 22 sb cs by the print shop,,25.97
Yes,1136,933,1,1136,mediafour macdrive 6 for windows,mediafour corporation,49.99,933,mediafour macdrive 6 access mac partition in windows,,43.99
Yes,369,2770,1,369,tlc arthur 's kindergarten learning system 2008,encore,19.99,2770,tlc arthur 's kindergarten learning system ( pc ) encore,,19.95
Yes,461,2548,1,461,alien disco safari,encore,19.99,2548,encore software 12510 alien disco safari win xp vista,,18.97
Yes,1068,2023,1,1068,the print shop elements : labels & logos sb cs by the print shop,encore software,,2023,encore software 11041 the print shop elements : labels & logos sb cs by the print shop,,17.97
Yes,1298,698,1,1298,ultra sudoku/ultra kakuro,abacus,29.95,698,abacus ultra sudoku/ultra kakuro,,17.55
Yes,1239,505,1,1239,close quarters conflict,groove media,19.99,505,groove media inc close quarters conflict,,16.37
Yes,846,422,1,846,discrete drums : vol .1,sony-media-software,59.95,422,sony media software discrete drums : vol .1 sony sound series,sony-media-software,24.91
Yes,1237,509,1,1237,dvo cook 'n deluxe 6.0 ultimate recipe organizer,dvo enterprises,39.99,509,dvo enterprises inc. cookn deluxe 6.0,,34.99
Yes,182,1557,1,182,home bartending 101 shooters,arc-media-inc .,19.95,1557,home bartending 101 shooters,arc-media-inc .,9.75
Yes,567,2529,1,567,h & r block taxcut 2006 home & business + state,h & r block,79.99,2529,h & r block taxcut home and business with state and e-file efile software for windows tax & finance software,,73.95
Yes,566,357,1,566,apple garageband jam pack : symphony orchestra,apple,99.0,357,apple garageband jam pack : symphony orchestra,,95.99
Yes,794,709,1,794,monopoly 3,encore,9.99,709,encore inc monopoly 3,,7.17
Yes,887,2541,1,887,hoyle bridge club,encore,29.95,2541,encore software 11230 hoyle bridge club win 2000 xp,,26.97
Yes,796,2181,1,796,ulead videostudio 11,corel,89.99,2181,corel ulead videostudio 11 video editing and dvd authoring software for windows authoring software,,89.95
Yes,20,1241,1,20,millie 's math house ages 3-7 ( win/mac ),ibm - ( aap-misc-parts ),,1241,millies math house,ibm - ( aap-misc-parts ),9.9
Yes,966,874,1,966,gmp data rescue license 24300 ),global-marketing-partners,349.0,874,prosoft engineering data rescue universal license,global-marketing-partners,236.34
Yes,626,292,1,626,steinberg halion symphonic orchestra virtual instrument ( academic version ),steinberg,374.99,292,steinberg software halion symphonic orchestra educational edition,,545.51
Yes,1211,547,1,1211,enteractive fps creator windows ),enteractive inc. .,,547,enteractive inc fps creator,,44.58
Yes,1155,914,1,1155,istopmotion,navarre,39.95,914,graphicsim istopmotion,,39.95
Yes,892,2791,1,892,adobe premiere pro cs3,adobe,799.0,2791,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
Yes,1177,945,1,1177,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,945,microsoft office 2004 student/teacher,,145.99
Yes,1001,2373,1,1001,printmaster 17 platinum by encore software,encore software,39.99,2373,encore software 10485 encore printmaster v. 17.0 platinum complete product creativity application 1 user complete product standard pc,,33.97
Yes,976,838,1,976,iaudioize magnetic time for pc and mac,sos aggregation,39.99,838,sos aggregation company iaudioize magnetic time,,31.53
Yes,1218,555,1,1218,civil air patrol : search & rescue,abacus,29.99,555,abacus civil air patrol search & rescue,,26.14
Yes,615,368,1,615,adobe creative suite cs3 design standard upgrade,adobe,399.0,368,adobe cs3 design standard upgrade windows,,413.99
Yes,1250,534,1,1250,emedia piano and keyboard method volume 1,emedia,59.99,534,emedia music corp emedia piano & keyboard method,,49.21
Yes,1235,508,1,1235,photoshop elements 4 edu mac 1u,adobe-education-box,69.0,508,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99
Yes,718,1443,1,718,land before time : kindergarten,brighter-minds-media-inc .,9.99,1443,the land before time : kindergarten adventure,,12.9
Yes,1115,792,1,1115,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,792,punch software master landscape professional & home design v 10.0,,69.99
Yes,1078,741,1,1078,3d home architect home v. 8 by encore software,encore software,39.99,741,3d home architect home v. 8by encore software,,33.92
Yes,1098,965,1,1098,rollercoaster tycoon 3 ( mac ),aspyr media,49.99,965,aspyr roller coaster tycoon 3 mac os x,,45.99
Yes,736,426,1,736,adobe creative suite cs3 production premium upgrade,adobe,799.0,426,adobe cs3 production premium upgrade,,822.99
Yes,774,367,1,774,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,367,adobe acrobat v8 .0 professional for mac upgrade,,145.99
Yes,43,2066,1,43,clip art and more 250 000 ( jewel case ),imsi design,,2066,clipart & more 250000 ( jc ),,9.9
Yes,426,2334,1,426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,2334,arcserve bkup protection suite exch r11 .5 upg-v prod only,,2249.99
Yes,1062,2063,1,1062,pc tools spyware doctor 2007 sb cs by pc tools,encore software,29.99,2063,encore software 10991 pc tools spyware doctor 2007 sbcs by pc tools,,25.97
Yes,1361,963,1,1361,mediarecover,aladdin systems,29.99,963,allume mediarecover,,32.99
Yes,1099,2289,1,1099,webroot spysweeper antispyware 3 user,webroot software,39.99,2289,webroot software 65210 spy sweeper 3 pc,webroot software,31.99
Yes,494,1370,1,494,webobjects 5.2,apple,699.95,1370,apple web objects 5.2 software apple & mac software,,689.95
Yes,808,535,1,808,3d home architect landscape designer v8,encore software,29.99,535,encore inc 3d home architect landscape designer v 8.0,,25.49
Yes,643,335,1,643,40 years of the avengers,git corp,49.99,335,git 40 years of marvel avengers dvd-rom,,39.99
Yes,867,2484,1,867,punch ! ultimate deck and landscape,punch ! software,29.0,2484,punch software 13100 punch ! ultimate deck & landscape complete product creativity application 1 user ( s ) complete product standard pc,,29.97
Yes,1132,935,1,1132,civilization iv dvd-rom ( mac ),aspyr media,49.99,935,civilization iv mac os x aspyr,,45.99
Yes,1006,796,1,1006,terror strike,encore,19.95,796,encore software 14060 terror strike win 2000 xp,,18.97
Yes,673,255,1,673,bryce 6,re : launch,109.95,255,re : launch bryce 6,,94.94
Yes,709,2786,1,709,dk smart steps 3rd grade,global-software-publishing,9.99,2786,global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista,global-software-publishing,9.08
Yes,543,371,1,543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,371,adobe photoshop cs3 for mac upgrade,,189.99
Yes,39,2052,1,39,x-oom movie clone 3 gold,x-oom,,2052,xoom movie clone 3 gold,,22.9
Yes,1258,2926,1,1258,punch ! home design architectura series 18,punch ! software,129.99,2926,punch software 41100 punch ! home design architectural series 18,punch software,118.99
Yes,1072,2565,1,1072,marine aquarium & goldfish screen saver by encore software,encore software,,2565,marine aquarium & goldfishscreen saver by encore software,,18.27
Yes,372,2827,1,372,readiris pro 11 corporate edition,iris inc.,399.99,2827,readiris pro 11 corporate edition for pc,,349.99
Yes,781,2257,1,781,microsoft excel 2004 ( mac ),microsoft,229.99,2257,microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95
Yes,724,2798,1,724,simply put software got ta sing windows/macintosh ),simply-put-software,,2798,simply put software llc gs905-s got ta sing ( win 95 98 me nt 2000 xp/mac 10.0 or higher ),simply-put-software,34.97
Yes,1105,2009,1,1105,punch ! master landscape & home design,punch ! software,59.99,2009,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
Yes,484,2807,1,484,adobe premiere elements 3.0,adobe,161.73,2807,adobe premiere elements 3 ( pc ),,99.99
Yes,455,2564,1,455,brainfood games cranium collection 2006,encore software,19.99,2564,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,,17.97
Yes,1302,745,1,1302,scrabble with bonus clue,encore,19.99,745,encore software 11610 scrabble with bonus clue win 98 me 2000 xp,,18.97
Yes,1353,621,1,1353,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,621,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06
Yes,1289,494,1,1289,business card factory deluxe 3.0,nova development,29.99,494,nova development corp business card factory deluxe 3.0,,28.3
Yes,869,2287,1,869,upgrade crystal reports 11 pro french,business objects,479.78,2287,upg crystal reports 11 pro french,,264.99
Yes,951,891,1,951,microspot macdraft professional ( mac ),microspot ltd.,349.99,891,microspot macdraft professional edition,,249.99
Yes,876,172,1,876,adobe soundbooth cs3 [ mac ],adobe,199.0,172,adobe soundbooth cs3,,205.99
Yes,42,2068,1,42,lavasoft ad-aware plus edition,tri synergy,29.99,2068,lavasoft ad-aware plus edition,,24.9
Yes,838,461,1,838,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,461,computrace lojack for laptops 3 yr subscription,,89.99
Yes,88,1612,1,88,total training for adobe creative suite 3 : design premium bundle,total training,299.99,1612,total training for adobe creative suite 3 design premium,,279.95
Yes,1096,2460,1,1096,apple remote desktop 2.2 10 client ( old version ),apple,299.0,2460,apple software m9953z/a remote desktop 2.2 10 client,apple software,294.99
Yes,548,2302,1,548,quickbooks pro 2007 small business financial software,intuit,199.95,2302,intuit quickbooks pro 2007 software for windows tax & finance software,,179.95
Yes,818,2683,1,818,canopus 77010158100 let 's edit,canopus,99.0,2683,canopus let 's edit video editing software win consumer video editing software,,99.95
Yes,1031,763,1,1031,singleclick network now ! pro,encore software,39.99,763,encore software 10392 network now ! pro ( win 98 me 2000 xp ),,34.97
Yes,1200,579,1,1200,true crime streets of la ( mac ),aspyr media,19.99,579,aspyr media inc true crime : streets of la,,19.07
Yes,952,2285,1,952,nero 7 ultra edition enhanced,nero inc.,99.99,2285,ahead software 70115 nero 7 ultra edition enhanced mini pc & home entrmnt soln,,83.97
Yes,579,2532,1,579,h & r block taxcut 2006 premium federal + state + efile,h & r block,59.99,2532,h & r block taxcut premium federal and state with e-file efile software mac/win tax & finance software,,54.95
Yes,1317,679,1,1317,findex quickverse bible study 2007 bible-suite,findex,,679,findex.com inc quickverse bible study 2007 bible suite,,24.89
Yes,266,2384,1,266,intervideo dvd copy 5 platinum,corel,49.99,2384,corel intervideo dvd copy 5 platinum software for windows authoring software,,49.95
Yes,918,2558,1,918,recam remote monitoring software,mobi-technologies-inc .,129.0,2558,mobi-cam 70008 monitoring and notification software,mobi-technologies-inc .,89.69
Yes,1187,565,1,1187,clickart 1.2 million 2006 dvd,encore software,,565,encore inc clickart 1.2 million 2006 dvd,,42.27
Yes,436,2217,1,436,sudoku puzzle addict : unlimited edition,global-software-publ-na,,2217,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na,global-software-publ-na,7.93
Yes,1088,975,1,1088,suitcase fusion 1u box,extensis,,975,extensis suitcase fusion 1u box,,99.99
Yes,881,2544,1,881,the print shop 22 deluxe sb cs by the print shop,encore software,49.95,2544,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97
Yes,855,189,1,855,micromat podlock ( mac ),micromat,69.0,189,micromat podlock ipod utility software,,39.99
Yes,1184,563,1,1184,iview mediapro 2.5,global marketing,199.99,563,iview mediapro 2.6 media management,,155.99
Yes,907,2560,1,907,hoyle card games ( jewel case ),encore software,9.99,2560,encore software 10025 hoyle card games ( win 98 me 2000 xp ),,7.47
Yes,1281,551,1,1281,palo alto business plan pro 2007,palo-alto-software,99.95,551,palo alto software business plan pro 2007,palo-alto-software,88.83
Yes,377,2624,1,377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,2624,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95
Yes,862,2502,1,862,cakewalk project5 version 2,cakewalk,259.0,2502,cakewalk project5 version 2 software music production software,,199.0
Yes,793,2570,1,793,hoyle south beach solitaire,encore,9.99,2570,encore software 11930 hoyle south beach solitaire win 98 me 2000 xp,,7.69
Yes,373,2805,1,373,magellan mapsend lakes ( usa south ),magellan,114.66,2805,magellan mapsend lakes usa south,,99.95
Yes,460,2512,1,460,snap ! 8 player poker 5 pack,topics entertainment,29.06,2512,topics entertainment cs-50613 snap ! 8 player poker 5 pack,,18.99
Yes,458,2619,1,458,stationery design studio,summit software,19.99,2619,stationery design studio ( win 98 me 2000 xp ),,19.99
Yes,860,228,1,860,apple ilife '06 family pack ( mac dvd ) [ older version ],apple computer,99.0,228,apple ilife '06 family pack,,99.99
Yes,505,2162,1,505,norton internet security mac 3.0 [ antivirus firewall privacy controls iclean ],symantec,99.95,2162,symantec norton internet security 3.0 software for macintosh apple & mac software,,89.95
Yes,1247,516,1,1247,audio success series : winning strategies,topics entertainment,,516,topics entertainment audio success series : winning strategies,,31.06
Yes,977,843,1,977,safekeeper plus,bling,39.99,843,bling software limited safekeeper plus,,34.75
Yes,636,277,1,636,mavis beacon teaches typing deluxe v17,encore software,39.99,277,broderbund mavis beacon teaches typing deluxe17,,36.99
Yes,1349,254,1,1349,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,254,adobe cs3 web standard upsell,,819.99
Yes,94,1629,1,94,warlords 3 ( jewel case ),red-orb-entertainment,,1629,warlords iii darklords rising,red-orb-entertainment,11.95
Yes,634,280,1,634,phase one capture one pro win/mac,phase one,499.0,280,phase one capture one pro,,415.99
Yes,701,411,1,701,airline tycoon deluxe,topware interactive,19.99,411,sos aggregation company airline tycoon deluxe topware interactive,,15.95
Yes,1241,523,1,1241,quicken legal business pro 2007,nolo press,79.99,523,nolo quicken legal business pro 2007,,67.94
Yes,57,2101,1,57,museums of the world,topics entertainment,19.99,2101,topics presents : museums of world,,12.9
Yes,557,2112,1,557,adobe creative suite cs3 production premium,adobe,1699.0,2112,adobe production premium cs3 software suite for windows professional editing software,,1698.95
Yes,29,2002,1,29,family tree maker 11.2 collector 's edition,encore,109.95,2002,family tree maker 11 collector 's edition,,34.9
Yes,442,2180,1,442,microsoft licenses biztalk hipaa std . sa only ( u0200024 ),microsoft licenses,4215.77,2180,microsoft u02-00024 open sa biztalk hipaa accltr nt 1p,,2335.47
Yes,171,1472,1,171,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,1472,microsoft d48-00369 word mac 10.0 eng gov ' t 659556873790,,191.94
Yes,118,1771,1,118,crystal reports xi professional edition,business objects,495.0,1771,business objects crystal reports xi,,459.99
Yes,917,163,1,917,elementary advantage 2008,encore software,,163,encore inc elementary advantage 2008,,33.89
Yes,1277,1031,1,1277,palo alto marketing plan pro 9.0,palo-alto-software,179.0,1031,palo alto software mpd9 palo alto marketing plan v. 9.0 pro complete product business planning 1 user complete product standard pc,palo-alto-software,149.97
Yes,1297,689,1,1297,quickverse sermon builder 4.0,findex.com inc,69.95,689,findex.com inc sermon builder 4.0,,43.33
Yes,181,1538,1,181,emedia rock guitar method,emedia,39.99,1538,emedia rock guitar method ( win 95 98 me nt 2000 xp/mac 8.0 ),,39.15
Yes,1238,2418,1,1238,sound forge audio studio 9,sony media,69.59,2418,sound forge audio studio 9,,66.89
Yes,308,3098,1,308,virusbarrier x4 10.4 for mac-10 users,intego,329.95,3098,virusbarrier x4 10.4 for mac-10 users ( vbx4-10u ),,316.75
Yes,1018,771,1,1018,wheel of fortune deluxe,encore,19.99,771,encore software 14130 wheel of fortune deluxe win 98 me 2000 xp vista,,18.97
Yes,1151,2126,1,1151,pc tools spyware doctor 2007,encore,29.95,2126,encore software 10990 pc tools spyware doctor 2007 win 98 me 2000 xp,,26.97
Yes,1287,1035,1,1287,punch ! 5 in 1 home design,punch ! software,39.99,1035,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,35.97
Yes,525,237,1,525,corel painter x win/mac,corel,429.0,237,corel painter x,,395.99
Yes,935,2179,1,935,corel dvd moviefactory 6.0 plus,corel,79.99,2179,corel ulead dvd moviefactory plus 6 software for windows authoring software,,79.95
Yes,935,3008,1,935,corel dvd moviefactory 6.0 plus,corel,79.99,3008,dvd moviefactory 6 plus,,77.32
Yes,661,242,1,661,adobe cs3 design standard macosx dvd,adobe,399.0,242,adobe cs3 design standard academic,,385.99
Yes,1038,2339,1,1038,printmaster 17 gold by encore software,encore software,30.66,2339,encore software 10478 encore printmaster v. 17.0 gold complete product creativity application 1 user ( s ) complete product standard pc,,17.97
Yes,1258,2765,1,1258,punch ! home design architectura series 18,punch ! software,129.99,2765,punch software 41100 punch ! home design architectural series 18,punch software,118.99
Yes,633,281,1,633,sportsman 's double play,masque,,281,masque publishing sportsmans double play with american billiards,,17.55
Yes,754,339,1,754,internet cleanup 3.0,aladdin systems,29.99,339,allume internet cleanup 3.0,,24.99
Yes,950,2288,1,950,apple logic pro 7.2 upgrade,apple,299.0,2288,apple/emagic logic pro 7.2 software upgrade music production software,,259.95
Yes,1311,664,1,1311,zonealarm pro firewall,zone labs,39.99,664,zone labs zonealarm pro,,30.17
Yes,10,1953,1,10,paper art : gift wrapping,arc-media-inc .,,1953,paper art volume 2 : gift wrapping,arc-media-inc .,6.95
Yes,265,331,1,265,adobe indesign cs3 [ mac ],adobe,699.0,331,adobe indesign cs3 for mac,,725.99
Yes,1284,1039,1,1284,punch ! master landscape & home design,punch ! software,99.99,1039,punch software 25100 punch ! master landscape and home design,punch software,45.99
Yes,857,2505,1,857,cakewalk sonar home studio 6 xl,cakewalk,209.0,2505,cakewalk sonar home studio 6 xl software music production software,,159.0
Yes,958,554,1,958,onone plug-in suite 3 for adobe photoshop,onone software,399.95,554,onone software plug-in suite full,,393.68
Yes,913,3127,1,913,starry night galaxy explorer ( pc & mac ),imaginova,9.99,3127,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ),,9.59
Yes,1022,793,1,1022,panda internet security 2007 3-user,panda software,69.95,793,panda software panda internet security 2007,,69.99
Yes,53,2084,1,53,boomerang webshop platinum,boomerang,,2084,web shop platinum,,36.9
Yes,799,2592,1,799,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,2592,hp t1936aa uao digital sending software 4.0 ( 10 device license ),hp,369.99
Yes,932,175,1,932,registry mechanic 5.x pc system repair,pc tools,29.95,175,encore inc registry mechanic,,25.49
Yes,945,887,1,945,classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,887,fogware publishing middle school life science classification & ecology,,6.84
Yes,681,267,1,681,hospital tycoon for pc,warner-new-media,29.99,267,warner home video games hospital tycoon,warner-new-media,26.33
Yes,325,3110,1,325,cross stitch design studio ( jewel case ),m-and-r-technologies,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
Yes,1082,2069,1,1082,pitstop pro 7.0 upgr 5.x or below,enfocus software,299.0,2069,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below,,257.97
Yes,835,2914,1,835,handmark oxford american desk dictionary and thesaurus,handmark inc. .,,2914,palmspring software 523 oxford american desk dictionary,palmspring software,24.2
Yes,962,868,1,962,gods & heroes : rome rising,sony-online-entertainment,49.99,868,sony online entertainment gods & heroes rome rising,sony-online-entertainment,49.5
Yes,13,2264,1,13,spy sweeper spanish,webroot software,29.95,2264,webroot software inc 31250 spy sweeper spanish win 2000 xp,,25.97
Yes,323,3106,1,323,geometry ( win/mac ) ( jewel case ),fogware publishing,9.99,3106,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
Yes,523,239,1,523,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,239,microsoft windows vista ultimate retail no open box returns,,399.99
Yes,1357,614,1,1357,photostory on cd & dvd 5,magix entertainment,19.99,614,magix entertainment corp. photostory on cd & dvd 5,,17.55
Yes,1145,2195,1,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
Yes,1078,2100,1,1078,3d home architect home v. 8 by encore software,encore software,39.99,2100,encore software 10634 3d home architect home v. 8 by,,33.97
Yes,468,2134,1,468,treasure mathstorm,the-learning-company,29.99,2134,treasure mathstorm,the-learning-company,9.9
Yes,52,2082,1,52,instant home design ( jewel case ),topics entertainment,9.99,2082,instant home design 1 ( jc ),,12.9
Yes,836,2893,1,836,i love the usa,global-software-publishing,9.99,2893,global software a1055 i love the usa,global software,11.99
Yes,1106,956,1,1106,zend studio 5.1 ( win/mac ),zend-technologies-inc .,299.0,956,zend studio 5.1 php integrated development environment,zend-technologies-inc .,249.0
Yes,225,2316,1,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,2316,microsoft powerpoint 2004 software mac apple & mac software,,228.95
Yes,521,1808,1,521,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,1808,microsoft e32-00575 sql server 2005 developer edition x64 complete product dbms 1 developer ( s ) complete product standard english pc,,43.97
Yes,556,3016,1,556,instant immersion italian deluxe 2.0,topics entertainment,49.99,3016,instant immers italian dlux 2 .,,36.11
Yes,913,161,1,913,starry night galaxy explorer ( pc & mac ),imaginova,9.99,161,orion/imaginova starry night galaxy explorer,,8.8
Yes,423,2364,1,423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,2364,microsoft 059-03871 molpc word sa,,111.78
Yes,1095,966,1,1095,allume aquazone seven seas deluxe,allume,38.89,966,allume aquazone seven seas deluxe edition,,24.99
Yes,183,1555,1,183,jumpstart reading with karaoke,knowledge adventure,29.99,1555,knowledge adventure 20033 jumpstart reading with karaoke,knowledge adventure,19.99
Yes,1256,460,1,1256,galaxy of games 5000,2k games,19.99,460,egames . inc galaxy of games 5000 pack,,16.62
Yes,669,219,1,669,printmaster gold v 17.0,encore software,19.99,219,encore inc printmaster gold v 17.0,,17.1
Yes,890,3023,1,890,instant immersion japanese deluxe 2.0,topics entertainment,39.99,3023,instant immers japanese dlx 2 .,,36.11
Yes,284,3028,1,284,sibelius 5 educational edition,sibelius-software-ltd .,329.0,3028,sibelius sibelius 5 software educational discount music production software,sibelius-software-ltd .,248.95
Yes,882,2546,1,882,marine aquarium + sharks,encore software,9.95,2546,encore software 10272 marine aquarium + sharks win 98 me 2000 xp,,7.69
Yes,459,2523,1,459,anti-spyware 3.0 win normal 1u new,trend micro,48.91,2523,anti-spyware 3.0 win normal 1u new,,24.99
Yes,738,433,1,738,print shop 22 deluxe,encore,49.99,433,encore inc print shop 22 deluxe,,42.69
Yes,248,1633,1,248,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,1633,windows sbs cal 2003 20-clt addpak device cal microsoft t74-00003,,1413.42
Yes,112,1689,1,112,foreign policy & reform ( win/mac ) ( jewel case ),fogware publishing,9.99,1689,fogware publishing 10356 high school us history 2 foreign policy & reform,,6.84
Yes,1081,980,1,1081,stuffit deluxe v 10.0 ( mac ),smith-micro-software,79.99,980,allume stuffit deluxe 10.0 os x 10.4 or higher,smith-micro-software,69.99
Yes,986,2238,1,986,cubase 4 competitive crossgrade,steinberg ( yamaha ),549.99,2238,steinberg cubase studio 4 software competitive crossgrade music production software,,199.99
Yes,366,2770,1,366,riverdeep arthur 's kindergarten,riverdeep,,2770,tlc arthur 's kindergarten learning system ( pc ) encore,,19.95
Yes,538,2911,1,538,apple iwork '06 ( mac dvd ),apple,79.0,2911,iwork '06 ( mac ) apple,,79.99
Yes,1264,2273,1,1264,punch ! professional home design suite,punch ! software,69.99,2273,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
Yes,267,2503,1,267,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,2503,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
Yes,802,2598,1,802,final draft 7/syd field 's screenwriting workshop dvd bundle,final draft,249.99,2598,final-draft final draft 7.0 with syd fields workshop bundle screen writing software,,247.95
Yes,840,2941,1,840,digital video and audio production book for vegas 7 + dvd,sony-pictures-digital-entertainment,49.35,2941,digital video & audio prod book,sony creative software,27.99
Yes,500,2563,1,500,the printshop business card maker ( jewel case ),riverdeep-learning-company,9.99,2563,encore software 2137421 printshop business card maker ( win 98 me 2000 xp ),,8.64
Yes,1111,495,1,1111,apple final cut studio 2 ( mac ),apple,1299.0,495,apple final cut studio 2,,1299.99
Yes,487,2404,1,487,crystal reports 11 reporting essentials trng cbt,business objects,199.99,2404,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt,,178.49
Yes,803,953,1,803,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,953,adobe cs3 master collection,,2499.99
Yes,914,2556,1,914,hasbro classic collection 2006 ),encore,19.99,2556,encore software 11272 hasbro : family collection ( 2006 ) win 98 me 2000 xp,,18.97
Yes,1044,2347,1,1044,hoyle puzzle & board games 2007,encore software,19.99,2347,encore software 10568 encore hoyle puzzle & board games 2005 complete product puzzle game 1 user complete product standard pc,,17.97
Yes,864,207,1,864,vocabulary puzzles grade 1,school zone,14.95,207,school zone interactive vocabulary puzzles 1 on track software,,9.45
Yes,1093,2621,1,1093,final cut express 2.0 upgrade,apple computer,99.99,2621,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99
Yes,618,291,1,618,pop-up stopper professional,panicware,29.99,291,csdc pop-up stopper professional panicware,,26.14
Yes,693,2782,1,693,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,2782,global software a7163jcw kakuro puzzle addict unlimited edition dvd movie,global-software-publishing,8.79
Yes,51,2092,1,51,mastercook deluxe low carb,valusoft,14.99,2092,mastercook deluxe low carb edition,,17.9
Yes,519,2423,1,519,microsoft student with encarta premium 2008 dvd,microsoft,49.95,2423,microsoft student with encarta premium 2008 complete package,,43.6
Yes,1286,2739,1,1286,webroot desktop firewall,webroot software,29.99,2739,webroot software 54210 desktop firewall,webroot software,26.99
Yes,603,259,1,603,apple aperture 1.5,apple,299.0,259,apple aperture v 1.5 photo editing,,299.99
Yes,1119,2189,1,1119,apple remote desktop 3 10 managed systems,apple,299.0,2189,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95
Yes,1220,559,1,1220,atlantis quest,got game,19.99,559,got game entertainment atlantis quest,,17.27
Yes,72,1567,1,72,midway arcade treasures ( jewel case ),encore software,9.99,1567,encore inc 28453 midway arcade treasures win 98 me 2000 xp,encore inc,19.38
Yes,577,2773,1,577,quicken 2007 home & business,intuit,89.95,2773,quicken home and business 2007 ( pc ) intuit,,89.99
Yes,65,2125,1,65,custom landdesigner 3d design 7.0,sierra on-line,,2125,custom land designer 3d 7.0,,12.9
Yes,27,1447,1,27,i copy dvds 2 professional edition,me-too-software,69.99,1447,i copydvds 2 professional edition,me-too-software,27.9
Yes,1337,651,1,1337,nero 8 ultra edition,nero inc.,99.95,651,nero inc nero 8 ultra edition,,88.83
Yes,552,541,1,552,corel snapfire plus [ ignite photo fun ],corel,39.99,541,corel corporation corel snapfire plus,,37.2
