label_str,label,id_x,title_x,manufacturer_x,price_x,id_y,title_y,manufacturer_y,price_y
No,0,618,pop-up stopper professional,panicware,29.99,1188,system care ? professional,,49.99
No,0,1130,adobe cs3 design premium macosx dvd,adobe,599.0,182,adobe cs3 web premium upsell,,1434.99
No,0,484,adobe premiere elements 3.0,adobe,161.73,521,adobe cs3 design premium,,1865.99
No,0,587,microsoft word 2007 version upgrade,microsoft,109.95,1182,microsoft ( r ) office word 2004 for mac full version,,231.29
No,0,642,adobe flash pro cs3 [ mac ],adobe,699.0,452,adobe cs3 production premium upsell,,1234.99
No,0,570,professor teaches windows xp,individual software,19.99,831,individual software professor teaches microsoft office 2007,,29.99
No,0,774,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,1150,adobe acrobat 7.0 standard academic mac,,98.99
No,0,584,microsoft windows vista business full version [ dvd ],microsoft,299.95,2518,microsoft powerpoint mac 2004 version upgrade,,89.99
No,0,592,adobe after effects cs3 upgrade,adobe,299.0,2177,adobe after effects professional 7.0 software effects software,,998.95
No,0,1005,sibelius 4 educational edition,sibelius-software-ltd .,329.0,3024,sibelius sibelius 5 software music production software,sibelius-software-ltd .,449.95
No,0,528,quickbooks simple start 2007,intuit,99.95,1307,quickbooks ( r ),,103.99
No,0,274,instant immersion italian 2.0,topics entertainment,29.99,2851,instant immersion spanish 2.0 topics,,19.99
No,0,574,microsoft mappoint 2006 with gps,microsoft,349.0,998,microsoft word 2004,,209.99
No,0,917,elementary advantage 2008,encore software,,2290,encore software 12361 encore elementary advantage 2008 training/wbt pc,,33.97
No,0,514,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,3093,microsoft ( r ) windows vista ( tm ) home basic,,99.99
No,0,497,microsoft data analyzer 2002,microsoft,179.0,3215,microsoft ( r ) money 2007 deluxe,,49.99
No,0,1287,punch ! 5 in 1 home design,punch ! software,39.99,1033,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,,168.97
No,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,137,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74
No,0,322,adobe premiere pro 2.0,adobe,849.0,1696,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51
No,0,761,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,137,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74
No,0,65,custom landdesigner 3d design 7.0,sierra on-line,,535,encore inc 3d home architect landscape designer v 8.0,,25.49
No,0,229,vcomm system suite professional 7,avanquest,49.95,2998,orgchart professional 1.3,,39.95
No,0,910,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,430,adobe cs3 web standard upgrade,,413.99
No,0,1115,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,2400,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
No,0,78,emedia intermediate guitar method os x,emedia,59.99,234,emedia music corp emedia guitar basics,,16.64
No,0,412,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,430,adobe cs3 web standard upgrade,,413.99
No,0,312,norton antivirus 2007,symantec,39.99,373,symantec norton anti-virus 10 mac 5 user pack,,189.99
No,0,645,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,2600,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95
No,0,1017,language lab german,topics entertainment,39.99,1623,language guide for nuvi 350,,79.95
No,0,181,emedia rock guitar method,emedia,39.99,705,emedia music corp guitar pro v 5.1 ( hybrid ),,51.92
No,0,860,apple ilife '06 family pack ( mac dvd ) [ older version ],apple computer,99.0,34,ma166z/a ilife '06 complete package 1 user dvd mac,,72.74
No,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade,,108.87
No,0,1177,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,1163,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
No,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,2480,microsoft b21-00806 ae mappoint 2006 cd,,50.39
No,0,918,recam remote monitoring software,mobi-technologies-inc .,129.0,1117,software,,736.95
No,0,875,century software tinyterm plus v. 4.0 complete product,century software,,2462,century software tt-5 century tinyterm v. 4.2 x complete product emulation 5 user ( s ) complete product standard pc,,395.97
No,0,934,panda antivirus 2007,panda software,29.95,793,panda software panda internet security 2007,,69.99
No,0,323,geometry ( win/mac ) ( jewel case ),fogware publishing,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
No,0,118,crystal reports xi professional edition,business objects,495.0,3070,zipmagic personal edition,,8.95
No,0,1195,home design architect series 3000 v10 .0,punch ! software,149.95,1048,punch software 42100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,,108.97
No,0,838,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,987,computrace lojack for laptops 1 yr subscription,,45.99
No,0,654,acrobat professional 8 ( windows ),adobe,273.0,367,adobe acrobat v8 .0 professional for mac upgrade,,145.99
No,0,543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,3166,adobe ( r ) photoshop ( r ) album 1.0,,49.88
No,0,804,digidesign music production toolkit ( pro tools le ),digidesign,495.0,2291,apple/emagic logic pro 7.2 software music production software,,999.0
No,0,831,rainbow fish and the whale ( win/mac ),global-software-publishing,9.99,3128,world of rainbow fish ( a9839m2h ),global-software-publishing,19.19
No,0,731,instant immersion italian platinum,topics entertainment,129.99,307,topics entertainment instant immersion german audio,,12.05
No,0,611,quickbooks premier manufacturer and wholesale edition 2007,intuit,399.95,264,intuit inc quickbooks premier edition 2007 5 user,,1309.31
No,0,1028,makemusic finale 2007 win/mac,emedia,600.0,575,makemusic finale 2007 academic create edit and print sheet music,,269.0
No,0,851,punch ! professional home design platinum v10,punch ! software,99.0,3060,resume maker professional 12,,17.95
No,0,238,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,1962,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34
No,0,924,hoyle casino ( 2007 ),encore,19.99,2574,encore software 10673 hoyle casino 2007 win 98 me 2000 xp,,18.97
No,0,773,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,2518,microsoft powerpoint mac 2004 version upgrade,,89.99
No,0,667,toysight gold for isight : includes 15 games ( mac ),freeverse software,29.99,1422,freeverse software 5014 toysight gold ( mac 10.2 or higher ),,22.97
No,0,1264,punch ! professional home design suite,punch ! software,69.99,1062,punch software 25100 punch ! master landscape and home design,punch software,45.99
No,0,265,adobe indesign cs3 [ mac ],adobe,699.0,953,adobe cs3 master collection,,2499.99
No,0,452,adobe after effects cs3,adobe,999.0,326,adobe dreamweaver cs3,,415.99
No,0,275,easy drums ( jewel case ),arcmedia,9.99,3106,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
No,0,516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,1763,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
No,0,956,apple logic pro 7.2 retail,apple,999.0,2288,apple/emagic logic pro 7.2 software upgrade music production software,,259.95
No,0,15,omnioutliner professional 3.0,csdc,69.95,1485,diskeeper 2007 professional,,46.95
No,0,556,instant immersion italian deluxe 2.0,topics entertainment,49.99,1153,photo explosion deluxe ( r ) 2.0,,49.99
No,0,1266,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,2442,sony media software cinescore soundtrack creation software audio software for video,sony-pictures-digital-entertainment,179.95
No,0,517,adobe photoshop cs3 [ mac ],adobe,649.0,1732,23102459dg adobe photoshop cs3 v. 10 media gov tlp download win worldwide,,21.28
No,0,274,instant immersion italian 2.0,topics entertainment,29.99,3014,instant immers german dlux 2.0,,36.11
No,0,591,apple iwork '06 family pack ( mac dvd ) [ older version ],apple,99.0,2200,apple iwork '06 software apple & mac software,,79.0
No,0,346,mcafee internet security suite 2007 3 users,mcafee,89.99,2624,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95
No,0,1272,punch ! home design architectural series 18,punch ! software,129.99,1052,punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
No,0,981,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,3009,instant immersion japanese 2.0,,22.43
No,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2816,microsoft word 2007 upgrade ( pc ),,109.95
No,0,1104,history ( dvd ) ( pc & mac ),fogware publishing,,3127,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ),,9.59
No,0,604,microsoft office small business 2007 full version,microsoft,449.95,915,microsoft office 2004 std upgrade,,219.99
No,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,16,eu063av aba microsoft windows xp professional license and media 1 user cto english -,,137.09
No,0,903,mavis beacon teaches typing 17 standard,encore software,19.99,2547,encore software 10072 mavis beacon typing 17 deluxe by broderbund,,33.97
No,0,602,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,372,adobe premiere pro cs3 upgrade,,308.99
No,0,605,microsoft word 2004 ( mac ),microsoft,229.99,2600,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95
No,0,1072,marine aquarium & goldfish screen saver by encore software,encore software,,770,encore software 25020 marine aquarium 2.5 ( hybrid ) win 95 98 me 2000 xp/mac 10.1 or higher,,19.97
No,0,1242,peachtree by sage premium accounting 2007,sage software,499.99,1879,sage ( ptree ) vernfp2007rt premium accounting for nonprofits 2007,,590.35
No,0,599,instant immersion french deluxe 2.0,topics entertainment,49.99,836,topics entertainment instant immersion ingles audio deluxe,,17.55
No,0,481,art explosion t-shirt factory deluxe 3.0,nova development,29.99,1917,print explosion deluxe 3.0 : mac,,49.99
No,0,548,quickbooks pro 2007 small business financial software,intuit,199.95,2472,intuit quickbooks customer manager 2.5 for windows tax & finance software,,79.95
No,0,636,mavis beacon teaches typing deluxe v17,encore software,39.99,2527,encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac,,18.97
No,0,578,microsoft office excel 2007,microsoft,229.95,1007,microsoft academic microsoft office project 2003 professional,,176.99
No,0,497,microsoft data analyzer 2002,microsoft,179.0,3171,microsoft ( r ) project standard 2007,,599.95
No,0,465,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
No,0,633,sportsman 's double play,masque,,644,masque publishing sportsmans double play,,17.55
No,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,3060,resume maker professional 12,,17.95
No,0,15,omnioutliner professional 3.0,csdc,69.95,448,adobe cs3 flash professional academic,,239.99
No,0,1005,sibelius 4 educational edition,sibelius-software-ltd .,329.0,330,microspot macdraft pe personal edition,,85.99
No,0,1345,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,2909,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99
No,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,2616,avid xpress pro video editing software for mac and windows professional editing software,,1449.0
No,0,923,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,465,adobe illustrator cs3 for mac,,619.99
No,0,1353,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,2996,instant immersion 33 languages,topics entertainment,43.99
No,0,625,apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0,2811,apple appleworks 6.2.9 ( mac ),,79.99
No,0,187,adobe acrobat distiller svr v6-cd sun 100u 42050106 ),adobe,9104.19,1830,adobe 42050142 acrobat distiller 6 lnx ret cd u/l lnx,,14967.47
No,0,350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
No,0,531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,2959,microsoft windows vista business full version,,249.95
No,0,1273,adobe soundbooth cs3,adobe,199.0,2473,adobe soundbooth cs3 audio editing software mac music production software,,198.95
No,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1162,microsoft ( r ) access 2007,,109.99
No,0,347,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,2457,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,,16.93
No,0,883,adobe creative suite cs3 production premium,adobe,1699.0,369,adobe cs3 design premium upsell,,1639.99
No,0,1136,mediafour macdrive 6 for windows,mediafour corporation,49.99,1192,act ! 2004 for windows,,249.95
No,0,1016,math success deluxe 2007,topics entertainment,39.99,2072,topics entertainment reference success deluxe 2006,,22.9
No,0,987,casual games pack,egames,19.99,460,egames . inc galaxy of games 5000 pack,,16.62
No,0,753,microsoft office & windows training professional,topics entertainment,49.95,2206,microsoft office 2004 software suite oem mac apple & mac software,,239.95
No,0,1351,learn to play keyboard ( jewel case ),alfred publishing,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
No,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,107,24100 punch ! 5 in 1 home design complete package 1 user cd win,,36.28
No,0,1305,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,891,microspot macdraft professional edition,,249.99
No,0,1341,instant immersion hawaiian audio,topics entertainment,,2501,instant immers french dlx 2,,27.57
No,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,3138,adobe dreamweaver cs3 complete package 1 user academic cd mac,,189.0
No,0,537,apple . mac 4.0 online service,apple,99.95,304,apple shake 4.1 mac os x,,499.99
No,0,348,microsoft office & windows training,topics entertainment,29.99,924,microsoft windows xp pro oem sp2 no open box returns,,149.99
No,0,1004,professor teaches excel & word,individual software,19.99,3209,professor ( r ) teaches office 2003,,29.97
No,0,646,instant immersion german audio,topics entertainment,,1655,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,23.61
No,0,1190,punch ! professional home design,punch ! software,89.99,3026,punch software 90500 home design studio mac,punch software,135.99
No,0,504,adobe audition 2.0 upgrade,adobe,129.0,2199,adobe premiere pro 2.0 software professional editing software,,848.95
No,0,837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,1213,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
No,0,586,quickbooks premier professional services edition 2007,intuit,399.95,2791,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
No,0,1130,adobe cs3 design premium macosx dvd,adobe,599.0,369,adobe cs3 design premium upsell,,1639.99
No,0,616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,2816,microsoft word 2007 upgrade ( pc ),,109.95
No,0,224,netmanage rumba web as/400 edition 910584-001 ),netmanage,,42,910519-004 rumba as/400 edition v. 7.4 upgrade license 1 processor tier p10 c,,3223.26
No,0,772,adobe illustrator cs3 [ mac ],adobe,599.0,2839,adobe flash cs3 professional ( mac ),,699.0
No,0,826,motu digital performer 5 digital audio software ( mac only ),motu,795.0,2109,motu digital performer dp5 software music production software,,319.95
No,0,808,3d home architect landscape designer v8,encore software,29.99,1427,punch software 85100 punch!master landscape pro v10 and home design,,59.97
No,0,1064,adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,encore software,19.99,2032,encore software 10114 adventure workshop 1st-3rd grade 7th ed sb cs by riverdeep,,17.97
No,0,816,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,2423,microsoft student with encarta premium 2008 complete package,,43.6
No,0,550,windows vista business spanish full version [ dvd ],microsoft,329.95,2959,microsoft windows vista business full version,,249.95
No,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,2464,outlook 2007 edu microsoft 543-03865,,50.13
No,0,613,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,3113,math missions : the race to spectacle city arcade ( grades k-2 ),,8.49
No,0,995,apple remote desktop 3 unlim managed systems,apple,499.0,2189,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95
No,0,12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0,3171,microsoft ( r ) project standard 2007,,599.95
No,0,791,hoyle kids ' games jc,encore,9.99,3039,hoyle card games,,9.95
No,0,211,microsoft entertainment pack ce,microsoft,49.5,289,entertainment partners ep budgeting for film,,415.99
No,0,1353,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,647,topics entertainment instant immersion hawaiian audio,,12.05
No,0,287,sibelius 5 professional edition,sibelius-software-ltd .,599.0,3060,resume maker professional 12,,17.95
No,0,1080,adventure workshop 4th-6th grade 7th edition,encore software,19.99,2073,encore software 12421 adventure workshop 8 1st-3rd,,17.97
No,0,142,ca brightstor arcserve backup r11 .1 for netware tape library option service pack,computer associates,,1838,e17886d symantec backup exec for netware servers san shared storage option v. 9.2 ),,654.28
No,0,333,adobe after effects 7.0 professional ( mac ),adobe,999.0,2199,adobe premiere pro 2.0 software professional editing software,,848.95
No,0,1196,individual small business advantage deluxe 2006,individual,49.99,2987,elementary school success deluxe 2006,,12.95
No,0,176,instant immersion japanese ( audio book ),topics entertainment,,2501,instant immers french dlx 2,,27.57
No,0,593,adobe indesign cs3 upgrade [ mac ],adobe,199.0,1213,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
No,0,228,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,1828,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,,303.9
No,0,44,instant immersion language lab deluxe edition,topics entertainment,,3023,instant immers japanese dlx 2 .,,36.11
No,0,609,quicken 2007 for mac,intuit,69.95,3038,quicken 2007 deluxe win cd,intuit,57.99
No,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,2833,microsoft office accounting professional 2007 ( pc ),,229.95
No,0,837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,2606,adobe photoshop cs3 extended software full version for macintosh,,969.0
No,0,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,1612,total training for adobe creative suite 3 design premium,,279.95
No,0,6,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,2377,adobe after effects cs3 professional software for mac effects software,,998.95
No,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,2316,microsoft powerpoint 2004 software mac apple & mac software,,228.95
No,0,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,1095,microsoft ( r ) frontpage 2002,,169.56
No,0,1176,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,2201,adobe captivate 2 software for windows presentation software,,598.95
No,0,256,hallmark card studio 2005 deluxe,sierra home,49.99,1770,hgw hallmark card studio 2005 deluxe complete package 1 user cd win,,47.43
No,0,1196,individual small business advantage deluxe 2006,individual,49.99,1397,individual software prm-bp5 business planmaker 2006 deluxe win 98 me 2000 xp,,42.97
No,0,128,procurve vpn client software unlimited client licenses,hewlett packard,,1789,sr2116010 safenet softremote vpn client license 5 users win,,184.57
No,0,114,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,1367,quickbooks ( r ),,103.99
No,0,497,microsoft data analyzer 2002,microsoft,179.0,2863,microsoft money 2007 premium ( pc ),,79.99
No,0,431,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,1633,windows sbs cal 2003 20-clt addpak device cal microsoft t74-00003,,1413.42
No,0,504,adobe audition 2.0 upgrade,adobe,129.0,426,adobe cs3 production premium upgrade,,822.99
No,0,584,microsoft windows vista business full version [ dvd ],microsoft,299.95,808,microsoft digital image suite plus full version of photo editing software for windows .,,89.95
No,0,1182,onone software pxl smartscale windows and macintosh ),onone software,,2398,onone software inc. mpr-40212,onone software inc.,66.27
No,0,1022,panda internet security 2007 3-user,panda software,69.95,2824,panda internet security 2007 panda software,,49.99
No,0,1266,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,1085,sony media software sound forge 9 digital audio production suite music production software,,299.95
No,0,541,microsoft onenote 2007,microsoft,99.95,2848,microsoft onenote 2007 upgrade ( pc ),,79.95
No,0,1281,palo alto business plan pro 2007,palo-alto-software,99.95,1031,palo alto software mpd9 palo alto marketing plan v. 9.0 pro complete product business planning 1 user complete product standard pc,palo-alto-software,149.97
No,0,105,instant immersion spanish ( audio book ),topics entertainment,,3016,instant immers italian dlux 2 .,,36.11
No,0,423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,998,microsoft word 2004,,209.99
No,0,574,microsoft mappoint 2006 with gps,microsoft,349.0,1170,microsoft ( r ) works suite 2005,,99.99
No,0,253,filemaker mobile 8 for palm os and pocket pc,filemaker,69.0,2174,resco explorer 2007 for pocketpc windows mobile software for pocket pc,,29.95
No,0,839,adobe photoshop cs3 extended,adobe,999.0,371,adobe photoshop cs3 for mac upgrade,,189.99
No,0,423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,1207,microsoft ( r ) works suite 2006,,99.99
No,0,12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0,3194,microsoft ( r ) project standard 2007,,349.95
No,0,176,instant immersion japanese ( audio book ),topics entertainment,,3022,instant immersion 33 languages,,47.36
No,0,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,1564,adobe dreamweaver cs3 upgrade windows,,236.74
No,0,587,microsoft word 2007 version upgrade,microsoft,109.95,2474,word mac 2004 upgrade microsoft d48-00488,,97.36
No,0,1264,punch ! professional home design suite,punch ! software,69.99,2920,punch software professional home design platinum version 10,,99.99
No,0,174,1pk internet sec ste 2007 oem,ca oem,,1534,norton internet security 2008 10 user,,199.99
No,0,348,microsoft office & windows training,topics entertainment,29.99,1643,microsoft windows vista business 32-bit oem,,149.99
No,0,999,spy sweeper w/antivirus family edition,webroot software,49.95,1547,spy sweeper ( small box ),,22.99
No,0,851,punch ! professional home design platinum v10,punch ! software,99.0,2765,punch software 41100 punch ! home design architectural series 18,punch software,118.99
No,0,1262,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,946,adobe cs3 design standard upgrade,,413.99
No,0,1264,punch ! professional home design suite,punch ! software,69.99,1183,web easy ( r ) professional 6,,49.99
No,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,2853,microsoft windows xp professional edition ( upgrade ),,199.99
No,0,109,instant immersion french 2.0,topics entertainment,29.99,2851,instant immersion spanish 2.0 topics,,19.99
No,0,562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,3161,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
No,0,1284,punch ! master landscape & home design,punch ! software,99.99,792,punch software master landscape professional & home design v 10.0,,69.99
No,0,1287,punch ! 5 in 1 home design,punch ! software,39.99,3026,punch software 90500 home design studio mac,punch software,135.99
No,0,309,family tree maker version 16 deluxe,encore,69.95,2932,encore software 10881 family tree maker version 16 standard sb cs by family tree maker,,42.97
No,0,747,lego star wars ii : the original trilogy for mac,feral interactive,39.99,1021,xbox : lego star wars,,19.95
No,0,216,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,946,adobe cs3 design standard upgrade,,413.99
No,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,192,adobe cs3 flash professional upgrade,,205.99
No,0,298,state standards grade 6,topics entertainment,29.95,946,adobe cs3 design standard upgrade,,413.99
No,0,412,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,950,adobe cs3 master collection upsell from cs1,,2054.99
No,0,556,instant immersion italian deluxe 2.0,topics entertainment,49.99,2804,instant immersion spanish deluxe 2.0 topics,,39.99
No,0,611,quickbooks premier manufacturer and wholesale edition 2007,intuit,399.95,3133,quickbooks ( r ) credit card processing kit 2007,,39.99
No,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,1585,microsoft office and windows training ( win 98 me nt 2000 xp ),,29.95
No,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1129,microsoft academic microsoft visio 2003 professional,,159.0
No,0,950,apple logic pro 7.2 upgrade,apple,299.0,531,adobe cs3 web premium upgrade,,517.99
No,0,1037,brain food games : cranium collection 2006,encore,19.95,1106,brain games : solitaire,,19.99
No,0,346,mcafee internet security suite 2007 3 users,mcafee,89.99,1171,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99
No,0,1111,apple final cut studio 2 ( mac ),apple,1299.0,127,ma888z/a final cut studio v. 2 version upgrade package 1 seat dvd mac,,460.7
No,0,616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,3085,windows vista ultimate upgrade,,259.0
No,0,946,the print shop 21 deluxe by broderbund,encore software,,1441,print shop deluxe 21,,44.9
No,0,320,quicken 2007 premier,intuit,79.95,3134,quicken ( r ) premier 2007,,79.99
No,0,570,professor teaches windows xp,individual software,19.99,2232,individual software prm-xw3 professor teaches excel & word,individual software,24.99
No,0,803,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,1186,adobe ( r ) publishing collection 12.0,,995.87
No,0,602,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,368,adobe cs3 design standard upgrade windows,,413.99
No,0,627,reader rabbit kindergarten version 1.1,the learning company,9.99,2048,jumpstart kindergarten ( jc ),,9.9
No,0,105,instant immersion spanish ( audio book ),topics entertainment,,423,topics entertainment instant immersion japanese crash course,,6.56
No,0,587,microsoft word 2007 version upgrade,microsoft,109.95,904,microsoft office 2004 standard,,369.99
No,0,560,symc backup exec aofo 11d win advanced open file option,symantec,769.49,1631,backup exec ( v11d ) for windows servers advanced open file option symantec 10,,390.1
No,0,875,century software tinyterm plus v. 4.0 complete product,century software,,1027,onone software inc. mpr-40211 on1 mask pro v. 4.0 complete product graphics/designing 1 user complete product standard pc intel-based mac mac,,148.97
No,0,1272,punch ! home design architectural series 18,punch ! software,129.99,1032,punch software 38100 punch ! super home suite complete product architectural 1 user complete productcomplete productstandard english pc,,45.97
No,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,2206,microsoft office 2004 software suite oem mac apple & mac software,,239.95
No,0,453,phonics success deluxe 2006 ( large box ),topics entertainment,49.99,2060,elementary school success deluxe 2006,,15.9
No,0,851,punch ! professional home design platinum v10,punch ! software,99.0,1026,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
No,0,900,sims 2 seasons expansion pack,aspyr media,34.99,993,age of empires iii : warchiefs expansion pack,,34.95
No,0,382,adobe production studio premium,adobe,1699.0,166,allume anime studio pro,,179.99
No,0,497,microsoft data analyzer 2002,microsoft,179.0,3199,microsoft ( r ) office ultimate 2007,,539.95
No,0,783,corel dvd moviefactory 6.0,corel,49.99,2179,corel ulead dvd moviefactory plus 6 software for windows authoring software,,79.95
No,0,1293,systemsuite 8 professional,individual software,49.99,1734,avanquest usa 1461 system suit 7 professional,avanquest usa,44.99
No,0,90,emc retrospect 7.5 professional for windows upgrade,dantz,,1148,adobe acrobat 7.0 professional ( education version ) for windows,,154.99
No,0,224,netmanage rumba web as/400 edition 910584-001 ),netmanage,,81,910584-001 rumba as/400 edition v. 7.2 upgrade package 1 processor tier p60 c,,26759.24
No,0,536,adobe photoshop elements 4.0 ( mac ),adobe,89.99,263,adobe photoshop cs3 extended for mac,,935.99
No,0,851,punch ! professional home design platinum v10,punch ! software,99.0,2426,punch software 14100 punch ! home design suite professional architectural 1 user ( s ) pc,,59.97
No,0,501,microsoft digital image suite plus [ lb ],microsoft software,129.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
No,0,772,adobe illustrator cs3 [ mac ],adobe,599.0,371,adobe photoshop cs3 for mac upgrade,,189.99
No,0,270,adobe acrobat 7.0 professional,adobe,449.99,2791,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
