label_str,ltable_id,rtable_id,label,id_x,title_x,manufacturer_x,price_x,id_y,title_y,manufacturer_y,price_y
No,1281,3145,0,1281,palo alto business plan pro 2007,palo-alto-software,99.95,3145,palo alto business plan pro 2007,,83.99
No,963,751,0,963,synet pc sharing kit ( w/17ft usb ext.cable ),synet-electronics-inc .,,751,sup-040c synet pc sharing kit w / usb cable 5.18 m complete package 1 user win,,26.59
No,778,2553,0,778,hoyle casino 2007,encore,19.95,2553,encore software 10675 hoyle casino 2007 win 98 me 2000 xp,,18.97
No,1074,2932,0,1074,family tree maker version 16 collectors edition sb cs,encore software,99.99,2932,encore software 10881 family tree maker version 16 standard sb cs by family tree maker,,42.97
No,584,2959,0,584,microsoft windows vista business full version [ dvd ],microsoft,299.95,2959,microsoft windows vista business full version,,249.95
No,92,59,0,92,computrace lojack for laptops 4 year subscription,absolute software,119.99,59,40y9223 computrace lojack for laptops subscription package 4 years 1 notebook -,,125.97
No,407,2898,0,407,rayman 10th anniversary collection,ubi soft,19.99,2898,rayman 10th anniversary collection,,8.95
No,1064,2096,0,1064,adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,encore software,19.99,2096,encore software 10119 adventure workshop 4th-6th grade 7th edition win xp,,18.97
No,228,1715,0,228,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,1715,r18-00144 microsoft windows server license & software assurance 1 cal open business,,41.58
No,897,2112,0,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,2112,adobe production premium cs3 software suite for windows professional editing software,,1698.95
No,689,279,0,689,family tree maker version 16 collectors edition,encore software,,279,encore inc family tree maker v 16 essentials,,25.75
No,261,1739,0,261,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard,,1739,j8990a hp procurve mobility manager v. 1.0 license and media 1 user win,,1525.72
No,498,277,0,498,mavis beacon typing 17 deluxe by broderbund,encore software,39.99,277,broderbund mavis beacon teaches typing deluxe17,,36.99
No,139,1678,0,139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
No,1024,2432,0,1024,punch super home suite 3.0,punch ! software,49.99,2432,punch software punch ! super home suite,,49.95
No,1132,1015,0,1132,civilization iv dvd-rom ( mac ),aspyr media,49.99,1015,aspyr media sid meiers civilization iv mac,,44.99
No,1018,2079,0,1018,wheel of fortune deluxe,encore,19.99,2079,encore software 14131 wheel of fortune deluxe,,17.97
No,209,128,0,209,ibm rational clearcase lt v. 6.0.0 media vol passport passport adva,ibm,,128,bt00nna ibm rational clearcase lt v. 6.0.0 media cd win hp-ux solaris en,,108.95
No,1037,769,0,1037,brain food games : cranium collection 2006,encore,19.95,769,encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97
No,1022,2824,0,1022,panda internet security 2007 3-user,panda software,69.95,2824,panda internet security 2007 panda software,,49.99
No,765,388,0,765,unreal tournament 2004 dvd-rom ),atari,29.99,388,atari unreal tournament 2004 : dvd edition ( pc ) game,,9.99
No,115,889,0,115,encyclopedia britannica deluxe 2008 win/mac,avanquest,29.95,889,avanquest usa llc britannica deluxe,,26.11
No,635,2932,0,635,family tree maker version 16 essentials,encore,29.95,2932,encore software 10881 family tree maker version 16 standard sb cs by family tree maker,,42.97
No,1190,2273,0,1190,punch ! professional home design,punch ! software,89.99,2273,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
No,202,987,0,202,the computrace lojack for laptops computer tracking and loss control solution by,lenovo,,987,computrace lojack for laptops 1 yr subscription,,45.99
No,653,2061,0,653,3d home architect home design deluxe version 9,encore,29.99,2061,encore software 13931 3d home architect landscape design deluxe version 9,,25.97
No,313,3067,0,313,backyard soccer ( mls edition ),humongous sports,,3067,backyard soccer mls edition,,8.95
No,203,60,0,203,lotus dev . mqseries link for r/3-v 1.2 cd sol 04l1671 ),lotus development corp,,60,04l1671 ibm websphere mq link for r/3 v. 1.2 complete package 1 server cd -,,12567.39
No,532,3092,0,532,quickbooks pro 2007 for mac ( mac ),intuit,199.95,3092,quickbooks ( r ) pro 2007,,179.99
No,282,2072,0,282,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,2072,topics entertainment reference success deluxe 2006,,22.9
No,784,2075,0,784,axis & allies collector 's edition,encore,19.99,2075,encore software 11431 axis & allies collectors edition sb cs by hasbro,,17.97
No,350,558,0,350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,558,adobe cs3 design standard,,1243.99
No,206,48,0,206,hp data protector exp bu svr cmp upgrade ltu,hewlett packard,,48,bb117ac hp storageworks data protector express backup server product upgrade package -,,459.3
No,1023,2628,0,1023,aquarium 3 in 1 collection limited edition for win/mac,encore software,19.99,2628,aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher ),,19.95
No,480,2909,0,480,jumpstart world 1st grade,knowledge adventure,19.99,2909,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99
No,1343,991,0,1343,liquid ledger personal finance,csdc,79.99,991,modeless software liquid ledger personal finance,,71.99
No,584,2419,0,584,microsoft windows vista business full version [ dvd ],microsoft,299.95,2419,windows vista business sp microsoft 66j-00063,,272.38
No,605,1182,0,605,microsoft word 2004 ( mac ),microsoft,229.99,1182,microsoft ( r ) office word 2004 for mac full version,,231.29
No,998,2064,0,998,reader rabbit playtime for baby and toddler,the learning company,19.99,2064,reader rabbit playtime for baby & toddler,,9.9
No,750,1816,0,750,microspot interiors ( mac ),microspot ltd.,99.95,1816,microspot interiors ( mac 10.2 or later ),,99.95
No,689,3207,0,689,family tree maker version 16 collectors edition,encore software,,3207,family tree maker 16 collectors edition,,99.99
No,528,1124,0,528,quickbooks simple start 2007,intuit,99.95,1124,quickbooks ( r ) simple start 2007,,99.99
No,139,521,0,139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,521,adobe cs3 design premium,,1865.99
No,1235,145,0,1235,photoshop elements 4 edu mac 1u,adobe-education-box,69.0,145,adobe photoshop elements 4.0 mac,,79.99
No,888,1132,0,888,microsoft oem 3pk xp home edition sp2 n09-01624 ),microsoft corporation,,1132,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99
No,903,2055,0,903,mavis beacon teaches typing 17 standard,encore software,19.99,2055,encore software 10076 mavis beacon typing 17 standardby broderbund,,17.97
No,1159,1844,0,1159,nero 7 ultra edition enhanced pc & home entrmnt soln,neso usa,99.99,1844,70009 nero ultra edition enhanced v. 7 complete package 1 user cd win,,87.76
No,1075,645,0,1075,modeless liquid ledger personal finance software ( mac ),csdc,79.99,645,csdc liquid ledger personal finance modeless software,,71.01
No,139,99,0,139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,99,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
No,712,2343,0,712,spongebob squarepants typing 2008 win/mac,encore software,19.95,2343,encore software 12441 encore spongebob squarepants typing fun time management,,17.97
No,377,1164,0,377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,1164,pc-cillin ( tm ) internet security 2007,,49.99
No,165,1992,0,165,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,1992,hewlett packard 231319-b26 secure path v4 .0 c for windows workgroup ed 50u lics & media 0808736757386,,60190.54
No,465,70,0,465,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade,,843.15
No,511,1473,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,1473,publisher 2007 upgrade microsoft 164-04052,,69.71
No,1236,1662,0,1236,pc cakewalk guitar tracks pro 3,cakewalk,149.99,1662,cakewalk 10-cwgp3 .00 -90 c guitar tracks pro 3.0 ( 3 win 00/xp cd ),,68.97
No,991,3021,0,991,instant immersion spanish audio deluxe,topics entertainment,39.95,3021,instant immers spanish dlux 2,,36.11
No,213,129,0,213,netmanage rumba web as/400 edition 910523-002 ),netmanage,,129,910523-002 rumba as/400 edition v. 7.2 upgrade package 1 processor tier p50 c,,20069.43
No,1050,2345,0,1050,middle school advantage 2008,encore,39.99,2345,encore software 12371 encore middle school advantage 2008 training/wbt pc,,33.97
No,1024,2420,0,1024,punch super home suite 3.0,punch ! software,49.99,2420,punch software 38100 punch ! super home suite ( small box ),punch software,45.99
No,895,1593,0,895,hoyle card games 2007,encore software,19.99,1593,encore 10025 hoyle card games for pc,encore,10.0
No,1329,2501,0,1329,instant immersion translator deluxe 2.0,topics entertainment,49.99,2501,instant immers french dlx 2,,27.57
No,550,2818,0,550,windows vista business spanish full version [ dvd ],microsoft,329.95,2818,microsoft windows vista business ( pc ),,299.99
No,551,134,0,551,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,134,10759458 symantec backup exec 11d for windows small business server premium w / continuo,,520.31
