label_str,ltable_id,rtable_id,label,id_x,title_x,authors_x,venue_x,year_x,id_y,title_y,authors_y,venue_y,year_y
Yes,1349,48888,1,1349,sentinel : an object-oriented dbms with event-based rules 1997,s chakravarthy,sigmod conference,,48888,s & nâ ?? tzn & l : an object-oriented dbms with event-based rules,s chakravarthy,,
Yes,1390,9119,1,1390,"the context interchange mediator prototype s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s madnick , t pena , j qu , a shum , m siegel sigmod conference",,,1997.0,9119,"demonstration of the context interchange mediator prototype s bressan , ch goh , k fynn , m jakobisiak , k hussein",,,
Yes,1081,57588,1,1081,implementing the spirit of sql-99 1999,p brown,sigmod conference,,57588,implementing the spirit of sql-99,p brown,,
Yes,1799,25640,1,1799,the montage extensible datablade achitecture m ubell,,sigmod conference,1994.0,25640,the montage extensible datablade architecture,m ubell,"proc . sigmod intl. conf . on management of data ,",1994.0
Yes,513,21851,1,513,"integrating dynamically-fetched external information into a dbms for semistructured data j mchugh , j widom",,sigmod record,1997.0,21851,"integrating dynamically-fetched external information into a dbms for semistructured data j mchugh , j widom 1997.0",,"sigmod record ,",
Yes,1051,48254,1,1051,querying xml views of relational data vldb,"j shanmugasundaram , j kiernan , e shekita , c fan , j funderburk",,2001.0,48254,"querying xml views of relational data - group of 2 & raquo ; j shanmugasundaram , j kiernan , e shekita , c fan , j proceedings of the 27th international conference on very & hellip ; ,",,,2001.0
Yes,1807,24084,1,1807,fast nearest neighbor search in medical image databases,"f korn , n sidiropoulos , c faloutsos , e siegel , z protopapas",vldb,1996.0,24084,"fast nearest neighbor search in medical image databases f korn , c faloutsos , e siegel , z protopapas vldb ,",,,1996.0
Yes,2308,2552,1,2308,"evaluation of remote backup algorithms for transaction-processing systems c polyzois , h garcia-molina 1994",,acm trans . database syst .,,2552,evaluation of remote backup algorithms for transaction processing systems,"h garcia-molina , c polyzois","acm transactions on database systems ,",
Yes,1706,52955,1,1706,"dataguides : enabling query formulation and optimization in semistructured databases r goldman , j widom",,vldb,1997.0,52955,dataguides : enabling query formulation and optimization in semistructured databases,"r golman , j widom",proceedings of the twenty-third internation conference on,
Yes,633,5563,1,633,"workflow history management p koksal , s arpinar , a dogac sigmod record",,,1998.0,5563,"workflow history management . sigmod record , 1998.0",acms anthology,,
Yes,1672,11173,1,1672,"data warehouse configuration d theodoratos , t sellis vldb",,,1997.0,11173,"data warehouse configuration d theodoratos , t sellis vldb ,",,,1997.0
Yes,385,26759,1,385,"a scalable hash ripple join algorithm g luo , c ellmann , p haas , j naughton sigmod conference",,,2002.0,26759,a scalable hash ripple join algorithm g luo,,,
Yes,1594,30450,1,1594,"incremental clustering for mining in a data warehousing environment m ester , h kriegel , j sander , m wimmer , x xu vldb 1998",,,,30450,"incremental clustering for mining in a data warehousing environment vldb ,","m ester , hp kriegel , j sander , m wimmer , x xu",,1998.0
Yes,301,50766,1,301,"a comprehensive xquery to sql translation using dynamic interval encoding d dehaan , d toman , m consens , m жzsu sigmod conference 2003",,,,50766,"a comprehensive xquery to sql translation using dynamic interval encoding , sigmod 2003 d dehaanâ ? ¦",,to,
Yes,375,13502,1,375,"warping indexes with envelope transforms for query by humming y zhu , d shasha sigmod conference 2003",,,,13502,warping indexes with envelope transforms for query by humming . sigmod,"y zhu , d shasha","appendix a. experiment results ( section 4.2 ) ,",
Yes,1201,61763,1,1201,"cheetah : a lightweight transaction server for plug-and-play internet data management g pardon , g alonso vldb",,,2000.0,61763,"cheetah : a lightweight transaction server for plugand-play internet data managementâ '' g pardon , g alonso proceedings of the 26th vldb conference ( vldb",,,
Yes,826,30351,1,826,"multigranularity locking in multiple job classes transaction processing system s ng , s hung sigmod record 1995",,,,30351,"multigranularity locking in multiple job classes transaction processing system acm sigmod record , 1995.0","s ng , s hung",,
Yes,2183,46750,1,2183,"data management for pervasive computing m cherniack , m franklin , s zdonik vldb",,,2001.0,46750,"data management for pervasive computing : a tutorial m franklin , m cherniack , s zdonik tutorial at the 2001 vldb conference ,",,,
Yes,1044,34047,1,1044,serf : odmg-based generic re-structuring facility 1999,"e rundensteiner , k claypool , m li , l chen , x zhang , c natarajan , j jin , s lima , s weiner",sigmod conference,,34047,serf : odmg-based generic re-structuring facility 1999.0,"ea rundensteiner , kt claypool , m li , l chen , x","sigmod record ,",
Yes,1295,50873,1,1295,work and information practices in the sciences of biodiversity g bowker vldb,,,2000.0,50873,work and information practices in the sciences of biodiversity gc bowker 2000.0,,"proceedings of the international conference on very large & hellip ; ,",
Yes,192,13744,1,192,experiments on access to digital libraries : how can images and text be used together vldb,m lesk,,1994.0,13744,"experiments on access to digital libraries : how can images and text be used together proceedings of the international conference on very large & hellip ; ,",m lesk,,1994.0
Yes,1399,24897,1,1399,picodmbs : scaling down database techniques for the smartcard vldb,"c bobineau , l bouganim , p pucheral , p valduriez",,2000.0,24897,"picodbms : scaling down database techniques for the smartcard the vldb journal the international journal on very large & hellip ; ,","p pucheral , l bouganim , p valduriez , c bobineau",,2001.0
Yes,46,54596,1,46,interviewing during a tight job market,,,2002.0,54596,"interviewing during a tight job market zg ives , q luo",,"acm sigmod record ,",2002.0
Yes,1442,62882,1,1442,databases and visualization,d keim,sigmod conference,1996.0,62882,"databases and visualization , tutorial da keim proceedings of acm sigmod international conference . on",,,
Yes,471,53887,1,471,"cubeexplorer : online exploration of data cubes j han , j wang , g dong , j pei , k wang sigmod conference",,,2002.0,53887,cubeexplorer : online exploration of data cube,"h jiawei , w jianyong , d guozhu , p jian , w ke","acm sigmod ,",
Yes,2533,60784,1,2533,"sleepers and workaholics : caching strategies in mobile environments d barbarс , t imielinski",,vldb j.,1995.0,60784,"sleepers and workaholics : caching strategies in mobile environments ( extended version ) d barbarã ¡ , t imieliå?ski 1995.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,1591,9466,1,1591,"towards an effective calculus for object query languages l fegaras , d maier 1995",,sigmod conference,,9466,"towards an eectivecalculusfor objectquery languages proc . of the acm sigmod int . conference on management of & hellip ; ,","l fegaras , d maier",,
Yes,1020,44845,1,1020,"optics : ordering points to identify the clustering structure m ankerst , m breunig , h kriegel , j sander",,sigmod conference,1999.0,44845,optics : ordering points to identify the cluster structure proc . 1999 acm-sigmod int . conf . management of,"m ankerst , m breunig , hp kriegel , j sander",,
Yes,627,25771,1,627,catalog management in websphere commerce suite t maguire 2001,,sigmod conference,,25771,catalog management in websphere commerce suite,t maguire,,
Yes,753,39092,1,753,"finding generalized projected clusters in high dimensional spaces c aggarwal , p yu",,sigmod conference,2000.0,39092,"finding generalized projected clusters in high dimensional spaces sigmod conference , 2000.0","cc aggarwal , ps yu",,
Yes,1750,12964,1,1750,"scalable sweeping-based spatial join l arge , o procopiuc , s ramaswamy , t suel , j vitter vldb 1998",,,,12964,j. . s. vitter . scalable sweeping-based spatial join,"l arge , o procopiuc , s ramaswamy , t suel","proceedings of the international conference on very large & hellip ; ,",
Yes,2371,709,1,2371,"an ontological analysis of the relationship construct in conceptual modeling y wand , v storey , r weber acm trans . database syst .",,,1999.0,709,an ontological analysis of the relationship construct conceptual modeling,"w yair , cs veda , w kon","acm transactions on database systems ,",
Yes,1164,33380,1,1164,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",,,,33380,agora : living with xml and relational,"i manolescu , d florescu , d kossmann , f xhumari , d","vldb ,",2000.0
Yes,1821,53275,1,1821,unisql/x unified relational and object-oriented database system w kim,,sigmod conference,1994.0,53275,unisql/x unified relational and object-oriented database system 1994.0,w kim,"sigmod conference ,",
Yes,1901,10507,1,1901,guest editor 's introduction,,,2003.0,10507,guest editor 's introduction 2003.0,k aberer,"acm sigmod record ,",
Yes,1322,27651,1,1322,information integration : the momis project demonstration vldb,"d beneventano , s bergamaschi , s castano , a corni , r guidetti , g malvezzi , m melchiori , m vincini",,2000.0,27651,"information integration : the momis project demonstration . supporting multiple inheritance d beneventano , s bergamaschi , s castano , a corni ,",,proc . int . conf . on very large data bases,
Yes,942,13830,1,942,locally adaptive dimensionality reduction for indexing large time series databases 2002,"k chakrabarti , e keogh , s mehrotra , m pazzani",acm trans . database syst .,,13830,locally adaptive dimensionality reduction for indexing large time series databases,"k chakrabarti , e keogh , s mehrotra , m pazzani","acm transactions on database systems ,",2002.0
Yes,1528,54369,1,1528,"database architecture optimized for the new bottleneck : memory access p boncz , s manegold , m kersten 1999",,vldb,,54369,database architecture optimized for the new bottleneck : memory access,"s manegold , pa boncz , ml kersten",,
Yes,763,25655,1,763,pbir - perception-based image retrieval,"e chang , t cheng , l chang",sigmod conference,2001.0,25655,pbir-perception-based image retrieval e chang,,,
Yes,1373,5118,1,1373,the whips prototype for data warehouse creation and maintenance sigmod conference 1997,"w labio , y zhuge , j wiener , h gupta , h garcia-molina , j widom",,,5118,the whips prototype for data warehouse creation and maintenance .,"acms anthology , p edition",,
Yes,386,61111,1,386,"executing sql over encrypted data in the database-service-provider model h hacigќmќs , b iyer , c li , s mehrotra sigmod conference",,,2002.0,61111,"13 . lyer , c. li , and s. mehrotra . executing sql over encrypted data in the database-service-provider h hacigumus",,proc . the acm sigmod intl. con / : on management of,
Yes,1438,55458,1,1438,"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization 1996","t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference,,55458,"data mining using two-dimensional optimized association rules : scheme , algorithms , and visualization t fukuda , y morimoto , s morishita , t tokuyama 1996.0",,"proceedings of the 1996 acm sigmod international conference & hellip ; ,",
Yes,1616,23708,1,1616,"implementation of two semantic query optimization techniques in db2 universal database q cheng , j gryz , f koo , t leung , l liu , x qian , k schiefer vldb",,,1999.0,23708,"implementation of two semantic query optimization techniques in db2 universal databaseâ '' , atkinson international conference on very large data bases ( vldbâ ?? 99","q cheng , j gryz , f koo , tyc leung , l liu , x qian ,",,
Yes,1498,16948,1,1498,state of the art in workflow management research and products 1996,,,,16948,tutorial : state of the art in workflow management research and products a tutorial presented at acm sigmod international conference,c mohan,,
Yes,1409,56761,1,1409,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,56761,"po ` neil and d. shasha , 1997 . the dangers of replication and a solution","j grey , p helland",proc . acm,
Yes,1990,50895,1,1990,"semantic data caching and replacement s dar , m franklin , b jѓnsson , d srivastava , m tan 1996",,vldb,,50895,"semantic data caching and replacement , '' 22nd intl s dar , mj franklin , b jonsson , d srivastava , m tan",,"conference on very large data bases ( vldb 96 ) , bombay , india & hellip ; ,",
Yes,1989,41389,1,1989,xpath processing in a nutshell sigmod record,"g gottlob , c koch , r pichler",,2003.0,41389,"xpath processing in a nutshell g gottlob , c koch , r pichler 2003.0",,"sigmod record ,",
Yes,2490,11134,1,2490,"a survey of approaches to automatic schema matching e rahm , p bernstein 2001",,vldb j.,,11134,"a survey of approaches to automatic schema matching e rahm , pa bernstein the vldb journal the international journal on very large & hellip ; ,",,,2001.0
Yes,1817,27315,1,1817,"constructing efficient decision trees by using optimized numeric association rules t fukuda , y morimoto , s morishita , t tokuyama vldb 1996",,,,27315,"constructing efficient decision trees by using optimized numeric association rules t fukuda , y morimoto",,"vldb ,",1996.0
Yes,1834,57612,1,1834,"the x-tree : an index structure for high-dimensional data s berchtold , d keim , h kriegel vldb 1996",,,,57612,"hans-peter . kriegel . the x-tree : an index structure for high-dimensional data s berchtold , da keim",,proceedings of the 22nd vldb,
Yes,844,51090,1,844,view maintenance in mobile computing sigmod record,"o wolfson , a sistla , s dao , k narayanan , r raj",,1995.0,51090,"view maintenance in mobile computing o wolfson , p sistla , s dao",,"sigmod record ,",1995.0
Yes,1331,15657,1,1331,efficiently supporting ad hoc queries in large datasets of time sequences 1997,"f korn , h jagadish , c faloutsos",sigmod conference,,15657,e ciently supporting ad hoc queries in large datasets of time sequences proc . acm-sigmod international conference on management of,"f korn , hv jagadish , c faloutsos",,
Yes,95,17315,1,95,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,17315,"agrawal , r. ; srikant , r. : fast algorithms for mining association rules s agrawal proceedings of the 20th international conference of very & hellip ; ,",,,
Yes,619,18709,1,619,enabling dynamic content caching for database-driven web sites 2001,"k candan , w li , q luo , w hsiung , d agrawal",sigmod conference,,18709,enabling . enabling dynamic content caching for database-driven web sites acm,"ks candan , ws li , q luo , wp hsiung , d agrawal",,
Yes,2193,18279,1,2193,querying and mining data streams : you only get one look 2002,,,,18279,"querying and mining data streams : you only get one look a tutorial mn garofalakis , j gehrke , r rastogi",,"sigmod conference ,",2002.0
Yes,1179,40077,1,1179,new sampling-based summary statistics for improving approximate query answers sigmod conference,"p gibbons , y matias",,1998.0,40077,new sampling-based summary statistics for improving approximate query answers,"pb gibbons , y matias","sigmod conference ,",1998.0
Yes,1707,40377,1,1707,"energy efficient indexing on air t imielinski , s viswanathan , b badrinath 1994",,sigmod conference,,40377,energy efficient indexing on air proceedings of the 1994 acm sigmod international conference,"t imielinski , s viswanathan , br badrinath",,
Yes,1677,27776,1,1677,"the reach active oodbms a buchmann , a deutsch , j zimmermann , m higa sigmod conference 1995",,,,27776,"the reach active oodbms , 1995 technical university","ap buchmann , a deutsch , j zimmermann",,
Yes,67,20322,1,67,dalэ : a high performance main memory storage manager 1994,"h jagadish , d lieuwen , r rastogi , a silberschatz , s sudarshan",vldb,,20322,a. silberschatz s. sudarshan . dali : a high performance main memory storage manager,hvjdlr rastogi,"proceedings of the vldb conference ,",
Yes,883,29969,1,883,"privacy-preserving data mining r agrawal , r srikant sigmod conference 2000",,,,29969,"privacy-preserving data mining r agrawal , r srikant",,,
Yes,390,46193,1,390,apex : an adaptive path index for xml data sigmod conference 2002,"c chung , j min , k shim",,,46193,apex : an adaptive path index for xml data,"cwcj km , k shim","acm sigmod ,",
Yes,845,30447,1,845,terraserver : a spatial data warehouse 2000,"t barclay , d slutz , j gray",sigmod conference,,30447,"terraserver : a spatial data warehouse t barclay , dr slutz , j gray",,"sigmod conference ,",
Yes,668,11223,1,668,updating xml sigmod conference,"i tatarinov , z ives , a halevy , d weld",,2001.0,11223,"updating xml i tatarnov , zg ives , ay halevy , ds wed proceedings of sigmodâ ?? 01 ,",,,
Yes,1341,57454,1,1341,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997.0,57454,efficient view maintenance at data warehouses t yurek 1997.0,,,
Yes,1329,26708,1,1329,beyond market baskets : generalizing association rules to correlations 1997,"s brin , r motwani , c silverstein",sigmod conference,,26708,beyond market baskets : generalizing association rules to correlations 1996.0,"s brin , c silverstein",,
Yes,698,3616,1,698,illustra 's web datablade module j gaffney sigmod record,,,1996.0,3616,lllustra 's web datablade module,j gaffney,"sigmod record ,",1996.0
Yes,798,60153,1,798,metu interoperable database system sigmod record 1995,"a dogac , c dengi , e kilic , g жzhan , f ozcan , s nural , c evrendilek , u halici , i arpinar , p koksal , n kesim , s mancuhan",,,60153,"metu interoperable database system a dogac , e kilic , g ozhan , f ozcan , s nural , b sigmod record , 1995.0",,,
Yes,2290,18400,1,2290,thesus : organizing web document collections based on link semantics,"m halkidi , b nguyen , i varlamis , m vazirgiannis",vldb j.,2003.0,18400,thesus : organizing web document collections based on link semantics,"a greece , d de voluceau",,
Yes,983,33369,1,983,using metadata for the intelligent browsing of structured media objects sigmod record 1994,"w grosky , f fotouhi , i sethi",,,33369,"using metadata for the intelligent browsing of structured media objects , managing multimedia data : wi grosky , f fotouhi , z jiang 1998.0",,,
Yes,1023,16644,1,1023,"selectivity estimation in spatial databases s acharya , v poosala , s ramaswamy",,sigmod conference,1999.0,16644,"selectivity estimationinspatial databases s acharya , v poosala , s ramaswamy proc . acm sigmod ,",,,
Yes,1039,55539,1,1039,"visual web information extraction with lixto r baumgartner , s flesca , g gottlob vldb",,,2001.0,55539,visual web information extraction with lixto,"g gottlob , r baumgartner , s flesca","proc . vldb ,",
Yes,1524,16845,1,1524,"an open storage system for abstract objects s blott , l relly , h schek sigmod conference",,,1996.0,16845,"an open abstract-object storage system s blott , l relly , hj schek 1996.0",,"proceedings of the 1996 acm sigmod international conference & hellip ; ,",
Yes,753,37588,1,753,"finding generalized projected clusters in high dimensional spaces c aggarwal , p yu",,sigmod conference,2000.0,37588,finding generalized projected clusters in dimensional spaces,"c aggarwal , p yu","acm sigmod conference ,",
Yes,922,5173,1,922,text databases : a survey of text models and systems a loeffen sigmod record,,,1994.0,5173,textdatabases : asurveyoftext models and systems,a loeen,"proceedings of the acm sigmod international conference on & hellip ; ,",
Yes,1076,55730,1,1076,"of crawlers , portals , mice and men : is there more to mining the web ? ( panel ) 1999","m garofalakis , s ramaswamy , r rastogi , k shim",sigmod conference,,55730,"of crawlers , portals . mice and men : is there more to mining the web ?","mn garofalakis , s ramaswamy , r rastogi , k shim","sigmod record ,",1999.0
Yes,1545,11166,1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets c faloutsos , k lin",,sigmod conference,1995.0,11166,"a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets c faloutsos , k lin management of",,,
Yes,1235,60111,1,1235,dynamic itemset counting and implication rules for market basket data sigmod conference,"s brin , r motwani , j ullman , s tsur",,1997.0,60111,"dynamic itemset counting and implication rules for market basket analysis s brin , r motwani , jd ullman , s tsur",,,
Yes,651,2512,1,651,dissemination of dynamic data,"p deolasee , a katkar , a panchbudhe , k ramamritham , p shenoy",sigmod conference,2001.0,2512,"dissemination of dynamic data p deolasee , a katkar , a panchbudhe , k ramamritham , proceedings of the acm sigmod international conference on",,,
Yes,1162,62809,1,1162,your mediators need data conversion ! sigmod conference 1998,"s cluet , c delobel , j simщon , k smaga",,,62809,your mediators need data conversion !,"s cluet , c delobel",,
Yes,860,25847,1,860,"xmill : an efficient compressor for xml data h liefke , d suciu sigmod conference 2000",,,,25847,"xmill : an efficient compressor for xml data l hartmut , d suciu",,,
Yes,691,57444,1,691,integrating contents and structure in text retrieval 1996,"r baeza-yates , g navarro",sigmod record,,57444,integrating content and structure in text retrieval g navarro,,"sigmod record ,",1996.0
Yes,853,7260,1,853,lof : identifying density-based local outliers sigmod conference,"m breunig , h kriegel , r ng , j sander",,2000.0,7260,"lof : identifying densitybased local outliers , acm sigmod conference , vol mm breunig , hp kriegel , rt ng , j sander dallas , tx , may ,",,,
Yes,2042,10708,1,2042,who needs xml databases ? vldb 2003,s cluet,,,10708,who needs xml databases ? s cluet,,"proceedings of the international conference on very large & hellip ; ,",2003.0
Yes,770,42893,1,770,efficient and cost-effective techniques for browsing and indexing large video databases,"j oh , k hua",sigmod conference,2000.0,42893,an efficient and cost-effective technique for browsing and indexing large video databases 2000.0,"jh oh , ka hua","proc . of 2000 acm sigmod intl. conf . on management of data ,",
Yes,1966,13073,1,1966,"fast similarity search in the presence of noise , scaling , and translation in time-series databases r agrawal , k lin , h sawhney , k shim 1995",,vldb,,13073,"fast similarity search in the presence of noise scaling , and translation in time-series databases , âº very & hellip ; ,","r agrawal , ki lin , hs sawhney , k shim",,
Yes,2180,47820,1,2180,"generic schema matching with cupid j madhavan , p bernstein , e rahm",,vldb,2001.0,47820,"generic schema matching with cupid j mahadavan , pa bernstein , e rahm proceedings of the 27th vldb conference , roma ,",,,
Yes,725,12742,1,725,mining needle in a haystack : classifying rare classes via two-phase rule induction sigmod conference,"m joshi , r agarwal",,2001.0,12742,"r. , kumar , v. : mining needles in a haystack : classifying rare classes via two-phase rule induction proceedings of acm",ma joshi,,
Yes,768,26448,1,768,"finding replicated web collections j cho , n shivakumar , h garcia-molina",,sigmod conference,2000.0,26448,"finding replicated web collections sigmod conference , 2000.0","j cho , n shivakumar , h garcia-molina",,
Yes,123,1829,1,123,parameterized complexity for the database theorist,m grohe,sigmod record,2002.0,1829,the parameterized complexity of database queries,m grohe,,
Yes,2534,13949,1,2534,alphasort : a cache-sensitive parallel external sort,"c nyberg , t barclay , z cvetanovic , j gray , d lomet",vldb j.,1995.0,13949,"alphasort : a cache-sensitive parallel external sort d lomet , t barclay , c nyberg , z cvetanovic , j gray",,,
Yes,2239,63556,1,2239,"provisions and obligations in policy management and security applications c bettini , s jajodia , x wang , d wijesekera vldb",,,2002.0,63556,provisions and obligations in policy rule management 2003.0,"c bettini , s jajodia , xs wang , d wijesekera","journal of network and systems management ,",
Yes,1456,48064,1,1456,accessing relational databases from the world wide web sigmod conference 1996,"t nguyen , v srinivasan",,,48064,"accessing relational databases form the world wide web t nguyen , v srinivasan proc . acm sigmod conf . on the management of data , montreal , & hellip ; ,",,,
Yes,144,20704,1,144,"preservation of digital data with self-validating , self-instantiating knowledge-based archives b ludфscher , r marciano , r moore sigmod record",,,2001.0,20704,"special section on advanced xml data processing : preservation of digital data with self-validating ,","b ludasher , r marciano , r moore","acm sigmod record , september ,",
Yes,1574,27843,1,1574,data extraction and transformation for the data warehouse,c squire,sigmod conference,1995.0,27843,"data extraction and transformation for the data warehouse proceedings of the 1995 acm sigmod international conference & hellip ; ,",c squire,,1995.0
Yes,459,42880,1,459,"gea : a toolkit for gene expression analysis j phan , r ng",,sigmod conference,2002.0,42880,gea : a toolkit for gene expression analysis,"jm phan , rt ng",,
Yes,1699,5356,1,1699,"data modeling of time-based media s gibbs , c breiteneder , d tsichritzis 1994",,sigmod conference,,5356,"data modeling of time-based mediaâ '' , the proceedings of the acm-sigmod 1994 s gibbs , c breiteneder , dc tsichritzis conference on management",,,
Yes,1236,63369,1,1236,"an array-based algorithm for simultaneous multidimensional aggregates y zhao , p deshpande , j naughton sigmod conference 1997",,,,63369,"an array-based algorithm for simultaneous multidimensional aggregates z yihong , p deshpande , j naughton",,,1997.0
Yes,867,51038,1,867,"multi-table joins through bitmapped join indices p o'neil , g graefe sigmod record 1995",,,,51038,"multi-table joins through bitmapped join indices , g graefe 1995.0",,"sigmod record ,",
Yes,1059,39919,1,1059,"cache portal : technology for accelerating database-driven e-commerce web sites w li , k candan , w hsiung , o po , d agrawal , q luo , w huang , y akca , c yilmaz",,vldb,2001.0,39919,cache portal : technology for accelerating database-driven e-commerce web sites 2001.0,"ws li , ks candan , wp hsiung , o po , d agrawal , q","proceedings of the 27th international conference on very & hellip ; ,",
Yes,256,859,1,256,"hilbert r-tree : an improved r-tree using fractals i kamel , c faloutsos",,vldb,1994.0,859,hilbert r-tree : an improved r-tree using fractals,"i kamel , c faloutsos",,
Yes,2300,28437,1,2300,"a taxonomy for secure object-oriented databases m olivier , s solms 1994",,acm trans . database syst .,,28437,"a taxonomy for secure object-oriented databases ms olivier , sh von solms acm transactions on database systems ,",,,1994.0
Yes,784,4997,1,784,answering complex sql queries using automatic summary tables sigmod conference,"m zaharioudakis , r cochrane , g lapis , h pirahesh , m urata",,2000.0,4997,"answering complex sql queries using automatic summary tables proceedings of the 2000 acm sigmod international conference & hellip ; , 2000.0","m zaharioudakis , r cochrane , g lapis , h pirahesh ,",,
Yes,1074,47844,1,1074,petabyte databases 1999,,,,47844,petabyte databases,d duellmann,,
Yes,446,37628,1,446,"socqet : semantic olap with compressed cube and summarization l lakshmanan , j pei , y zhao 2003",,sigmod conference,,37628,"socqet : semantic olap with compressed cube and summarization lvs lakshmanan , j pei , y zhao sigmod conference , 2003.0",,,
Yes,2122,12894,1,2122,processing star queries on hierarchically-clustered fact tables vldb,"n karayannidis , a tsois , t sellis , r pieringer , v markl , f ramsak , r fenk , k elhardt , r bayer",,2002.0,12894,"processing star queries on hierarchically-clustered fact tables vldb ,","n karayannidis , a tsois , tk sellis , r pieringer , v",,2002.0
Yes,379,23228,1,379,re-designing distance functions and distance-based applications for high dimensional data,c aggarwal,sigmod record,2001.0,23228,"re-designing distance functions and distance-based applications for high dimensional applications proc . of sigmod-pods ,",cc aggarwal,,
Yes,2159,41288,1,2159,information management challenges from the aerospace industry s sripada vldb 2002,,,,41288,"information management challenges from the aerospace industry sm sripada vldb ,",,,2002.0
Yes,2015,40508,1,2015,tabular placement of relational data on mems-based storage devices vldb 2003,"h yu , d agrawal , a abbadi",,,40508,"tabular placement of relational data on mems-based storage devices h yu , d agrawal vldb , 2003.0",,,
Yes,334,17280,1,334,"multi-dimensional clustering : a new data layout scheme in db2 s padmanabhan , b bhattacharjee , t malkemus , l cranston , m huras sigmod conference 2003",,,,17280,"multi-dimensional clustering : a new data layout scheme in db2 sigmod conference , 2003.0","s padmanabhan , b bhattacharjee , t malkemus , l",,
Yes,1161,22454,1,1161,approximate query translation across heterogeneous information sources vldb,"k chang , h garcia-molina",,2000.0,22454,"approximate query translation across heterogeneous information sources cck chang , h garcia-molina",,,
Yes,2183,35571,1,2183,"data management for pervasive computing m cherniack , m franklin , s zdonik vldb",,,2001.0,35571,data management for pervasive computing 2001.0,"m cherniack , mj franklin , sb zdonik","& hellip ; international conference on very large data bases table of & hellip ; ,",
Yes,1424,30906,1,1424,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,,30906,"relational databases for querying xml documents : limitations and opportunities vldb , 1999.0","j shanmugasundaram , k tufte",,
Yes,1057,31053,1,1057,mind your vocabulary : query mapping across heterogeneous information sources,"k chang , h garcia-molina",sigmod conference,1999.0,31053,query and data mapping across heterogeneous information sources,kcc chang,,2001.0
Yes,172,32213,1,172,"research in multi-organizational processes and semantic information brokering at the lsdis lab a sheth , j miller , k kochut , i arpinar 2001",,sigmod record,,32213,"research in multi-organizational processes and semantic information brokering at the lsdis lab a sheth , j miller , k kochut , b arpinar 2001.0",,"sigmod record ,",
Yes,1136,7513,1,1136,"an alternative storage organization for rolap aggregate views based on cubetrees y kotidis , n roussopoulos sigmod conference",,,1998.0,7513,"an alternative storage organization for rolap aggregate views based on cubetrees y kotidis , n roussopoulos 1998.0",,"sigmod conference ,",
Yes,457,52036,1,457,"hd-eye : visual clustering of high dimensional data a hinneburg , d keim , m wawryniuk sigmod conference",,,2002.0,52036,hd-eye : visual mining of high-dimensional data 1999.0,"a hinneburg , da keim , m wawryniuk","computer graphics and applications , ieee ,",
Yes,2160,53480,1,2160,"extending an ordbms : the statemachine module w mahnke , c mathis , h steiert vldb",,,2002.0,53480,extending an ordbms : the statemachine module,"w mahnke , c mathis , hp steiert , ag daimlerchrysler",,
Yes,668,62139,1,668,updating xml sigmod conference,"i tatarinov , z ives , a halevy , d weld",,2001.0,62139,"weldâ ?? , d. 2001 . updating xml proceedings of","i tatarinov , z ives , a halevy",,
Yes,1188,9939,1,1188,"efficiently publishing relational data as xml documents j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",,vldb,2000.0,9939,efficiently publishing relational data as xml documents b reinwald,,"vldb 2000 ,",
Yes,1001,23835,1,1001,random sampling techniques for space efficient online computation of order statistics of large datasets,"g manku , s rajagopalan , b lindsay",sigmod conference,1999.0,23835,"random sampling techniques for space efficient online computation of order statistics of large gs manku , s rajagopalan , bg lindsay sigmod conference , 1999.0",,,
Yes,1815,7046,1,1815,a new sql-like operator for mining association rules vldb 1996,"r meo , g psaila , s ceri",,,7046,sql-like operator for mining association rules,"r meo , g psaila , s ceri , a new","proceedings of international conference on very large & hellip ; ,",
Yes,982,53363,1,982,"datablitz storage manager : main memory database performance for critical applications j baulier , p bohannon , s gogate , c gupta , s haldar , s joshi , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , s seshadri , a silberschatz , s sudarshan , m wilder , c wei 1999",,sigmod conference,,53363,"datablitz storage manager : main memory database performance for critical applications j baulier , p bohannon , s gogate , c gupta , s haldar proc . of the acm sigmod intâ ?? l. conf . on the management of & hellip ; , 1999.0",,,
