label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
Yes,1355,47917,1,"identifying representative trends in massive time series data sets using sketches p indyk , n koudas , s muthukrishnan 2000",,vldb,,"identifying representative trends in massive time series data sets using sketches proceedings of the 26th international conference on very & hellip ; , 2000.0","p indyk , n koudas , s muthukrishnan",,
Yes,1356,19813,1,a content-based multimedia server for massively parallel architectures 1996,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,,prospector : a content-based multimedia server for massively parallel architectures proceedingsof the 1996 acm sigmod international conference,"woâ ?? connell , it ieong , d schrader , c watson , g au",,
Yes,1356,61063,1,a content-based multimedia server for massively parallel architectures 1996,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,,"prospector : a content-based multimedia server for massively parallel architectures , h chen , a biliris , e panagos",,,
Yes,1360,11549,1,"the distributed information search component ( disco ) and the world wide web a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",,sigmod conference,1997.0,"the distributed information search component ( disco ) and the world wide web sigmod conference ,","a tomasic , r amouroux , p bonnet , o kapitskaia , h",,1997.0
Yes,1361,26389,1,optimizing queries on compressed bitmaps vldb 2000,"s amer-yahia , t johnson",,,"optimizing queries on compressed bitmaps s amer-yahia , t johnson proceedings of the 26th international conference on very & hellip ; ,",,,2000.0
Yes,1362,1887,1,"toward learning based web query processing y diao , h lu , s chen , z tian 2000",,vldb,,toward learning based web query processing 2000.0,"y diao , h lu , s chen , z tian","vldb ,",
Yes,1362,26545,1,"toward learning based web query processing y diao , h lu , s chen , z tian 2000",,vldb,,"toward learning based web query processing d yanlei , l hongjun , c ssongtingâ ? ¦",,"proceedings of 26th international conference on very large & hellip ; ,",
Yes,1363,26840,1,the infosleuth project sigmod conference 1997,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",,,the infosleuth project .,"acms anthology , p edition",,
Yes,1363,32550,1,the infosleuth project sigmod conference 1997,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",,,the infosleuth project,m rusinkiewiczâ ? ¦,,
Yes,1364,3924,1,user-adaptive exploration of multidimensional data vldb,s sarawagi,,2000.0,"user-adaptive exploration of multidimensional data vldb ,",s sarawagi,,2000.0
Yes,1373,9164,1,the whips prototype for data warehouse creation and maintenance sigmod conference 1997,"w labio , y zhuge , j wiener , h gupta , h garcia-molina , j widom",,,"the whips prototype for data warehouse creation and maintenance j wiener , h gupta , w labio , y zhuge , h garcia - 1997.0",,"proceedings of the international conference on data & hellip ; ,",
Yes,1374,43268,1,temporal queries in olap vldb,"a mendelzon , a vaisman",,2000.0,"temporal queries in olap ao mendelzon , aa vaisman proceedings of the 26th international conference on very & hellip ; ,",,,2000.0
Yes,1376,11385,1,the evolution of the web and implications for an incremental crawler,"j cho , h garcia-molina",vldb,2000.0,"garcia-molina h. ( 2000b ) , â ?? the evolution of the web and implications for an incremental crawlerâ ??",j cho,,
Yes,1376,50152,1,the evolution of the web and implications for an incremental crawler,"j cho , h garcia-molina",vldb,2000.0,"the evolution of the web and implications for an incremental crawler j cho , h garcia-molina 2000.0",,"vldb ,",
Yes,1377,43907,1,query optimization at the crossroads ( panel ) 1997,s chaudhuri,sigmod conference,,query optimization at the crossroads 1997.0,s chaudhuri,"sigmod record ,",
Yes,1377,50973,1,query optimization at the crossroads ( panel ) 1997,s chaudhuri,sigmod conference,,query optimization at the crossroads ( panel session ),s chaudhuri,proc . 1997 acm sigmod int . conf . on management of,
Yes,1381,47050,1,using sql to build new aggregates and extenders for object - relational systems,"h wang , c zaniolo",vldb,2000.0,using sql to build new aggregates and extenders for object-relational systems,hwc zaniolo,,
Yes,1386,29479,1,template-based wrappers in the tsimmis system 1997,"j hammer , h garcia-molina , s nestorov , r yerneni , m breunig , v vassalos",sigmod conference,,"template-based wrappers in the tsimmis experience j hammer , h garcia-molina , s nestorov , r yerneni ,",,proceedings of the acm sigmod international conference on,
Yes,1386,51417,1,template-based wrappers in the tsimmis system 1997,"j hammer , h garcia-molina , s nestorov , r yerneni , m breunig , v vassalos",sigmod conference,,"template-based wrappers in the tsimmis system ( system demonstration ) proc . of acm sigmod conf . on management of data , tucson , & hellip ; ,","j hammer , h garcia-molina , s nestorov , r yerneni ,",,
Yes,1395,21794,1,"supporting multiple view maintenance policies l colby , a kawaguchi , d lieuwen , i mumick , k ross",,sigmod conference,1997.0,"inderpa l singh mumick . supporting multiple view maintenance policies ls colby , a kawaguchi , df lieuwen proceedings of the international conference on management of",,,
Yes,1397,13183,1,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,"shin ` ichi satoh , the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama proceedings of the 1997 acm sigmod international conference",,,
Yes,1407,24023,1,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,"secure transaction processing in real-time database systems proc . of acm sigmod conf , may ,","b george , j haritsa",,
Yes,1409,19684,1,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,"neil , and d. shasha . the dangers of replication and a solution","j gray , p helland , p oã cents",proceedings of the acm sigmod,
Yes,1409,47782,1,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,"the danger of replication and a solution g jim , h pat , o patrick , s dennis",,procs . of acm sigmod international conf . on management of,
Yes,1410,33707,1,"performance tradeoffs for client-server query processing m franklin , b jѓnsson , d kossmann sigmod conference 1996",,,,performance tradeoffsforclient-serverqueryprocessing,"mj franklin , dk bjornthorjonsson",proceedings of the acm sigmod international conference on,
Yes,1410,37921,1,"performance tradeoffs for client-server query processing m franklin , b jѓnsson , d kossmann sigmod conference 1996",,,,"bj and kossman , d. 1996 . performance tradeoffs for client-server query processing mj franklin proceedings of the acm-sigmod , international conference on",,,
Yes,1413,34793,1,"random i/o scheduling in online tertiary storage systems b hillyer , a silberschatz 1996",,sigmod conference,,"random i/o scheduling in online tertiary storage systems bk hillyer , a silberschatz 1996.0",,"proceedings of the 1996 acm sigmod international conference & hellip ; ,",
Yes,1419,25767,1,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,birch : an efficient data clustering method for large databases proc . of 1996 acm-sigmod int . conf . on management of,"t zhang , r ramakrishnan , m linvy",,
Yes,1419,42678,1,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,,"an efficient data clustering method for very large databases proc . acm sigmod ,","t zhang , r ramakrishnan , mb livny",,
Yes,1421,59956,1,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,"querycachingandoptimizationindistributed mediatorsystems , inh . v. jagadish and inderpal singh mumick proc . of the 1996 acm sigmod conf . on managementof data ,","s adali , ks candan , y papakonstantinou , vs",,
Yes,1424,23224,1,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,,relational databases for querying xml documents : limitations and opportunities,"d dewitt , j naughton , j shanmugasundaram , k tufte ,","proceedings of the 25th vldb conference ,",
Yes,1425,12875,1,rapid bushy join-order optimization with cartesian products sigmod conference 1996,"b vance , d maier",,,maier . rapidbushyjoin-orderoptimizationwithcartesian products,b vanceandd,"inproceedings of the acm sigmod international conference on & hellip ; ,",
Yes,1432,36711,1,sql query optimization : reordering for a general class of queries sigmod conference 1996,"p goel , b iyer",,,"query optimization : reordering for a general class of queries p goel , b iyer",,acm sigmod intl. conf . on management of data,
Yes,1435,53218,1,multi-dimensional substring selectivity estimation,"h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"one-dimensional and multi-dimensional substring selectivity estimation hv jagadish , o kapitskaia , rt ng , d srivastava 2000.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,1436,16971,1,capbased-ams : a capability-based and event-driven activity management system,"p hung , h yeung , k karlapalem",sigmod conference,1996.0,"h. p1 . yeung and k. karlapalem , capbased-ams : a capability-based and event-driven activity proceedings of the acm sigmod conference on management of",pck hung,,
Yes,1436,26725,1,capbased-ams : a capability-based and event-driven activity management system,"p hung , h yeung , k karlapalem",sigmod conference,1996.0,"capbased-ams : a capability-based and event-driven activity management system ( demonstrations ) pck hung , hp yeung , k karlapalem",,"proceedings of the acm sigmod conference on management of & hellip ; ,",
Yes,1437,12441,1,quality-driven integration of heterogenous information systems 1999,"f naumann , u leser , j freytag",vldb,,"andj . c. freytag . quality-driven integration of heterogenous information sources proceedings of internation conference on vldbâ ?? 99 ,","f naumann , u leser",,
Yes,1439,6262,1,mining quantitative association rules in large relational tables sigmod conference,"r srikant , r agrawal",,1996.0,r. agrawal mining quantitative association rules in large relational tables r srikant proc . 1996 . i c. \ \ i-sig . \ \ iod int . c &#39; on f. . \ \ lanagernent of,,,
Yes,1440,33730,1,"integrating heterogenous overlapping databases through object-oriented transformations v josifovski , t risch 1999",,vldb,,integrating heterogeneous overlapping databases through objectoriented transformations ; 25 thint,"v josifoski , t risch","conf . vldb , morgan kaufmann ,",
Yes,1441,39063,1,issues in network management in the next millennium,"m brodie , s chaudhuri",vldb,1999.0,"issues in networked data management in the next millennium ml brodie , s chaudhuri",,,
Yes,1444,43263,1,data mining techniques sigmod conference,j han,,1996.0,data mining techniques j han 1996.0,,,
Yes,1449,43629,1,"a framework for supporting data integration using the materialized and virtual approaches r hull , g zhou 1996",,sigmod conference,,a framework for supporting data integration using the materialize and virtual approaches,"rh hz961 , g zhou","proc , acm sigmod intl. co @ management of data , montreal , & hellip ; ,",
Yes,1454,3722,1,a query language and optimization techniques for unstructured data sigmod conference 1996,"p buneman , s davidson , g hillebrand , d suciu",,,"a query language and optimization techniques for unstructured dataâ '' in sigmod p buneman , s davidson , g hillebrand , d suciu",,"san diego ,",
Yes,1454,17005,1,a query language and optimization techniques for unstructured data sigmod conference 1996,"p buneman , s davidson , g hillebrand , d suciu",,,"a query language and optimization techniques for unstructured data p buneman , s davidson , g hillebrand , d suciu sigmod conference , 1996.0",,,
Yes,1454,23079,1,a query language and optimization techniques for unstructured data sigmod conference 1996,"p buneman , s davidson , g hillebrand , d suciu",,,"a query languageand optimization techniquesfor unstructured data p buneman , s davidson , g hillebrand , d suciu proceedings of acm-sigmod international conference on & hellip ; ,",,,
Yes,1456,19556,1,accessing relational databases from the world wide web sigmod conference 1996,"t nguyen , v srinivasan",,,v. shrinivasan accessing relational databases from the world wide web t nguyen,,"proc . of acm sigmod int . conf . on management of data ,",
Yes,1457,54156,1,"goal-oriented buffer management revisited k brown , m carey , m livny",,sigmod conference,1996.0,"goal-oriented buffer management revisited kp brown , mj carey , m livny proceedings of the 1996 acm sigmod international conference & hellip ; ,",,,1996.0
Yes,1458,13975,1,"building light-weight wrappers for legacy web data-sources using w4f a sahuguet , f azavant vldb 1999",,,,"building light-weight wrappers for legacy web data-sources using w4f s arnaud , a fabien",,"proceedings of 25th vldb conference , edinburgh , scotland , uk ,",
Yes,1464,19269,1,algorithms for deferred view maintenance sigmod conference,"l colby , t griffin , l libkin , i mumick , h trickey",,1996.0,"algorithmsfordeferred view maintenance ls colby , t griffin , l libkin , is mumick , h",,proc . of the acm sigmod,
Yes,1464,40898,1,algorithms for deferred view maintenance sigmod conference,"l colby , t griffin , l libkin , i mumick , h trickey",,1996.0,"n , l. libkin , i. mumick , h. trickey , algorithms for deferred view maintenance l colby , t gri proceedings of the acmsigmod conference ,",,,
Yes,1465,51643,1,the persistent cache : improving oid indexing in temporal object-oriented database systems k nјrvхg vldb,,,1999.0,the persistent cache : improving oid indexing in temporal object-oriented database systems,idt.unit.no,"vldb ,",1999.0
Yes,1466,43586,1,"a query language for multidimensional arrays : design , implementation , and optimization techniques l libkin , r machlin , l wong sigmod conference",,,1996.0,"a query language for multidimensional arrays : design implementation , and optimization techniques , sigmod conf. , & hellip ; ,","l libkin , r machlin , l wong",,
Yes,1466,52063,1,"a query language for multidimensional arrays : design , implementation , and optimization techniques l libkin , r machlin , l wong sigmod conference",,,1996.0,"a query language for multidimensional arrays : design , implementation , and optimization techniques l libkin sigmod conference ,",,,1996.0
Yes,1467,11537,1,"mining deviants in a time series database h jagadish , n koudas , s muthukrishnan vldb 1999",,,,mining deviants in a time series database,"hv jagadish , n koudas , s muthukrishnan","proceedings of the 25th international conference on very & hellip ; ,",1999.0
Yes,1472,61369,1,"estimating alphanumeric selectivity in the presence of wildcards p krishnan , j vitter , b iyer",,sigmod conference,1996.0,"estimating alphanumeric selectivity in the presence of wildcards p krishnan , js vitter , b iyer sigmod conference , 1996.0",,,
Yes,1474,5717,1,extending practical pre-aggregation in on-line analytical processing 1999,"t pedersen , c jensen , c dyreson",vldb,,dce extending practical pre-aggregation in on-line analytical processing proceedings of the 25th international conference on very,"tb pedersen , cs jensen",,
Yes,1475,38337,1,"aggregation algorithms for very large compressed data warehouses j li , d rotem , j srivastava vldb",,,1999.0,"aggregation algorithms for very large compressed data warehouses j li proceedings of the international conference on very large & hellip ; , 1999.0",,,
Yes,1476,9534,1,a general solution of the n-dimensional b-tree problem 1995,m freeston,sigmod conference,,ageneral solution ofthe n-dimensional b-tree problem,m freeston,"proc . acm sigmod int . conf . on management of data ,",
Yes,1477,28958,1,extracting large-scale knowledge bases from the web 1999,"r kumar , p raghavan , s rajagopalan , a tomkins",vldb,,extracting large-scale knowledge bases from the web,"r kumar , p raghavan , s rajagopalan , a tomkins","vldb ,",1999.0
Yes,1478,6647,1,"efficient optimistic concurrency control using loosely synchronized clocks a adya , r gruber , b liskov , u maheshwari",,sigmod conference,1995.0,"efficient optimistic concurrency control using loosely synchronized clocks , acm sigmod int","a adya , r gruber , b liskov , u maheshwari","conf . on management of data ,",
Yes,1478,15095,1,"efficient optimistic concurrency control using loosely synchronized clocks a adya , r gruber , b liskov , u maheshwari",,sigmod conference,1995.0,"efficient optimistic concurrency control using loosely synchronized clocks sigmod conference ,","a adya , r gruber , b liskov , u maheshwari",,1995.0
Yes,1480,17231,1,a critique of ansi sql isolation levels sigmod conference,"h berenson , p bernstein , j gray , j melton , e o'neil , p o'neil",,1995.0,a critique of ansi sql isolation levels,"j gray , uc berkeley",,
Yes,1480,39812,1,a critique of ansi sql isolation levels sigmod conference,"h berenson , p bernstein , j gray , j melton , e o'neil , p o'neil",,1995.0,"a critique of ansi sql isolation levels , published in : h berenson , p bernstein , j grayâ ? ¦",,proceedings of the 1995 acm sigmod,
Yes,1481,47683,1,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers sigmod conference",,,1996.0,the garlic project - group of 2 & raquo ; 1996.0,"mt roth , m arya , l haas , m carey , w cody , r fagin ,","proceedings of the 1996 acm sigmod international conference & hellip ; ,",
Yes,1484,60135,1,"the multiview project : object-oriented view technology and applications e rundensteiner , h kuno , y ra , v crestana-taube , m jones , p marrѓn sigmod conference",,,1996.0,the multiview project : object-oriented view technology and applications .,"acms anthology , p edition",,
Yes,1488,26575,1,hierarchical prefix cubes for range-sum queries vldb 1999,"c chan , y ioannidis",,,"hierarchical prex cubes for range-sum queries cy chan , ye ioannidis proceedings of the 25th international conference on very",,,
Yes,1489,20027,1,"prospector : a content-based multimedia server for massively parallel architectures s choo , w o'connell , g linderman , h chen , k ganapathi , a biliris , e panagos , d schrader sigmod conference 1996",,,,"a content-based multimedia server for massively parallel architectures wo ` connell , it ieong , d schrader , c watson , g au , sigmod conference ,",,,
Yes,1494,34871,1,"distributed hypertext resource discovery through examples s chakrabarti , m berg , b dom 1999",,vldb,,"distributed hypertext resource discovery through examples s chakrabarti , m van den berg , b dom 1999.0",,"proceedings of the international conference on very large & hellip ; ,",
Yes,1502,40741,1,the ins and outs ( and everthing in between ) of data warehousing 1996,,,,the ins and outs of data warehousing d schneider,,tutorial on the vldb,
Yes,1509,30922,1,rule languages and internal algebras for rule-based optimizers 1996,"m cherniack , s zdonik",sigmod conference,,"rule languages and internal algebras for rule-based optimizers m cherniack , sb zdonik 1996.0",,"sigmod conference ,",
Yes,1512,10635,1,query execution techniques for caching expensive methods sigmod conference,"j hellerstein , j naughton",,1996.0,"query execution techniques for caching expensive methods sigmod conference , 1996.0","jm hellerstein , jf naughton",,
Yes,1520,47068,1,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,"multi-resource parallel query scheduling and optimization mn garofalakis , ye ioannidis",,,
Yes,1525,31396,1,improved histograms for selectivity estimation of range predicates,"v poosala , y ioannidis , p haas , e shekita",sigmod conference,1996.0,"ye loannidis , pj haas , and ej shekita . improved histograms for selectivity estimation of range v poosala",,"proceedings of the 1996 acm international conference on & hellip ; ,",
Yes,1526,28546,1,explaining differences in multidimensional aggregates 1999,s sarawagi,vldb,,explaining differences in multidimensional aggregates - group of 11 & raquo ;,s sarawagi,"geography ,",
Yes,1527,14162,1,very large databases in a commercial application environment k hess vldb 1996,,,,"very large databases in a commercial application environment kh hess proceedings of the 22th international conference on very & hellip ; , 1996.0",,,
Yes,1529,27863,1,"structures for manipulating proposed updates in object-oriented databases m doherty , r hull , m rupawalla sigmod conference",,,1996.0,"structures for manipulating proposed updates in object-oriented databases m doherty , r hull , m rupawalla sigmod conference ,",,,1996.0
Yes,1530,27496,1,spatial hash-joins 1996,"m lo , c ravishankar",sigmod conference,,"spatial hash-joins ml lo , cv ravishankar 1996.0",,"proceedings of the 1996 acm sigmod international conference & hellip ; ,",
Yes,1531,23070,1,active views for electronic commerce vldb 1999,"s abiteboul , b amann , s cluet , a eyal , l mignet , t milo",,,activeviewsforelectroniccommerce,"s abiteboul , c cluet , l mignet , b amann , t milo , a","proc . 25th vldb , edinburgh , uk , september ,",
Yes,1532,14381,1,"partition based spatial-merge join j patel , d dewitt sigmod conference 1996",,,,"partition based spatial-merge join , acm sigmod intl conference on management of data ,","jm patel , dj dewitt",,
Yes,1534,14197,1,"implementing data cubes efficiently v harinarayan , a rajaraman , j ullman 1996",,sigmod conference,,"implementing data cubes efficiently . a flfll version of lhis paper . at http://db v harinarayan , a rajaraman , jd ullman stanford . edu/pllb/harinarayan / 1995/cub e.",,,
Yes,1534,23240,1,"implementing data cubes efficiently v harinarayan , a rajaraman , j ullman 1996",,sigmod conference,,rajaraman . a. implementing data cubes efficiently ujd harinarayan,,"proc acm sigmod int &#39; l conf on management of data . montreal ,",
Yes,1539,41701,1,adapting materialized views after redefinitions sigmod conference,"a gupta , i mumick , k ross",,1995.0,adapting materialized views after renition,"a gupta , is mumick , ka ross","proceedings of acm-sigmod ,",
Yes,1540,33582,1,"bridging heterogeneity : research and practice of database middleware technology f rezende , g sauter 1998",,vldb,,"bridging heterogeneity : research and practice of database middleware technology f de ferreira rezende , g sauter , ag daimler-benz 1998.0",,"proceedings of the 24rd international conference on very & hellip ; ,",
Yes,1541,35472,1,broadcast disks : data management for asymmetric communications environments sigmod conference,"s acharya , r alonso , m franklin , s zdonik",,1995.0,broadca . rt l ) ikr : data management for uymmetrir communications environment,"s acharya , r alonso , mj franklin , s zdonik",,1995.0
Yes,1543,18988,1,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0,"an effective algorithm for mining of association rules js parkâ ? ¦ proceedings of acm sigmod conference on management of data , & hellip ; ,",,,
Yes,1543,19718,1,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0,an effective hash-based algorithm for mining association rules . in : proc . of the 1995 acm sigmod js park,,,1995.0
Yes,1543,53201,1,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0,"an effective hash based algorithm for mining associative rules j park , m chen , p yu acm sigmod",,,
Yes,1545,25167,1,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets c faloutsos , k lin",,sigmod conference,1995.0,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia","c faloutsos , ki lin","md ,",
Yes,1546,13481,1,"dynamic resource brokering for multi-user query execution d davison , g graefe 1995",,sigmod conference,,"dynamic resource brokering for multi-user query execution dl davison , g graefe",,"sigmod conference ,",1995.0
Yes,1557,35156,1,a database interface for file updates sigmod conference,"s abiteboul , s cluet , t milo",,1995.0,"a database interface for file update - group of 2 & raquo ; s abiteboul , s cluet , t milo 1995.0",,"proceedings of the 1995 acm sigmod international conference & hellip ; ,",
Yes,1559,42485,1,fault tolerant design of multimedia servers,"s berson , l golubchik , r muntz",sigmod conference,1995.0,"fault tolerant design of multimedia servers sbl golubchik , rr muntz i > sigmod record , < / i ,",,,
Yes,1560,14915,1,proximity search in databases 1998,"r goldman , n shivakumar , s venkatasubramanian , h garcia-molina",vldb,,proximity search in databases 1998.0,"r goldman , n shivakumar , s venkatasubramanian , h","vldb ,",
Yes,1562,37447,1,"carnot and infosleuth : database technology and the world wide web d woelk , w bohrer , n jacobs , k ong , c tomlinson , c unnikrishnan sigmod conference",,,1995.0,carnot and infosleuth : database technology and the world wide web .,"acms anthology , p edition",,
Yes,1562,55149,1,"carnot and infosleuth : database technology and the world wide web d woelk , w bohrer , n jacobs , k ong , c tomlinson , c unnikrishnan sigmod conference",,,1995.0,carnot and infosleuth-database technology and the www . acm sigmod intern . conf . on management of,"n jacobs , r shea","proc . acm sigmod intern . conf . on management of data ,",
Yes,1564,1045,1,active storage for large-scale data mining and multimedia vldb,"e riedel , g gibson , c faloutsos",,1998.0,"active storage for large-scale data mining and multimedia applications e riedel , g gibson , c faloutsos",,,
Yes,1564,5320,1,active storage for large-scale data mining and multimedia vldb,"e riedel , g gibson , c faloutsos",,1998.0,"active storage for large-scale data mining and multimedia e riedel , g gibson , c faloutsos 1998.0",,"vldb ,",
Yes,1564,14799,1,active storage for large-scale data mining and multimedia vldb,"e riedel , g gibson , c faloutsos",,1998.0,faloutsos : active storage for large scale data mining and multimedia 1998.0,g riedel,,
Yes,1565,58156,1,high availability of commercial applications k ivinskis sigmod conference,,,1995.0,high availability of commercial applications k ivinskis,,"proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0
Yes,1566,60918,1,enterprise transaction processing on windows nt g hope,,sigmod conference,1995.0,"enterprise transaction processing on windows nt g hope , c architect 1995.0",,"fortune ,",
Yes,1573,30121,1,a quantitative analysis and performance study for similarity-search methods in high-dimensional spaces,"r weber , h schek , s blott",vldb,1998.0,"jh and blott , s. : a quantitative analysis and performance study for similarity-search methods in rs weber proceedings of 24th international conference on very large",,,
Yes,1578,21476,1,"recovery protocols for shared memory database systems l molesky , k ramamritham sigmod conference 1995",,,,"recovery protocols for shared memory database systems sigmod conference , 1995.0","ld molesky , k ramamritham",,
Yes,1579,54434,1,edgar f. codd : a tribute and personal memoir sigmod record 2003,c date,,,"edgar f. codd . a tribute and personal memoir acm sigmod record ,",c date,,2003.0
Yes,1584,28111,1,datamine - interactive rule discovery system,"t imielinski , a virmani",sigmod conference,1995.0,"datamine-interactive rule discovery system t imielinski , a virmani",,,
Yes,1585,2361,1,"using schema matching to simplify heterogeneous data translation t milo , s zohar",,vldb,1998.0,"using schema matching to simplify heterogenous data translations t milo , s zohar proc . of international conference on very large data bases (",,,
Yes,1587,21212,1,nearest neighbor queries 1995,"n roussopoulos , s kelley , f vincent",sigmod conference,,"ã cents â ? ¬ å?nearest neighbor queriesã cents â ? ¬ â ? n roussopoulos , s kelley , f vincent proceedings of the 1995 acm sigmod",,,
Yes,1587,45495,1,nearest neighbor queries 1995,"n roussopoulos , s kelley , f vincent",sigmod conference,,"andf . vincent . nearest neighbor queries proceedings of the acm sigmod conference ,","n roussopoulos , s kelly",,
Yes,1589,40790,1,"r-tree based indexing of now-relative bitemporal data r bliujute , c jensen , s saltenis , g slivinskas vldb",,,1998.0,"andg . slivinskas . r-treebasedindexing ofnow-relative bitemporal data r bliujflute , cs jensen , s saltenis the proc . of the 24th vldb conf ,",,,
Yes,1591,50779,1,"towards an effective calculus for object query languages l fegaras , d maier 1995",,sigmod conference,,"towards an effective calculus for object query languages l fegaras , d maier 1995.0",,"sigmod conference ,",
Yes,1592,41642,1,"optimal histograms with quality guarantees h jagadish , n koudas , s muthukrishnan , v poosala , k sevcik , t suel",,vldb,1998.0,"optimal histograms with quality guarantees s muthukrishnan , v poosala , t suel",,"bell labs technical report , may 1998 . [ or861 f. olken and d.",
Yes,1593,4338,1,"ofl : a functional execution model for object query languages g gardarin , f machuca , p pucheral sigmod conference 1995",,,,"o : a functional execution model for object query languages g gardarin , f machuca , p pucheral",,proceedings of the 1995 acm sigmod international conference,
Yes,1593,37171,1,"ofl : a functional execution model for object query languages g gardarin , f machuca , p pucheral sigmod conference 1995",,,,andp . pucheral . ofl : afunctionalexecution model for object query languages,"g gardarin , f machuca","proc . acm sigmod intâ ?? l conferenceon managementof data , & hellip ; ,",
Yes,1602,19810,1,"the merge/purge problem for large databases m hernсndez , s stolfo",,sigmod conference,1995.0,the merge/purge problem for large databases 1995.0,"ma hernandez , sj stolfo","proceedings of the 1995 acm sigmod international conference & hellip ; ,",
Yes,1603,26806,1,semantic assumptions and query evaluation in temporal databases sigmod conference 1995,"c bettini , x wang , e bertino , s jajodia",,,"semantic assumptions and query evaluation in temporal databases c bettini , xs wang , e bertino , s jajodia",,"proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995.0
Yes,1605,27703,1,"online dynamic reordering for interactive data processing v raman , b raman , j hellerstein 1999",,vldb,,online dynamic reordering for interactive data processing,"v raman , b raman , jm hellerstein","vldb ,",1999.0
Yes,1607,60567,1,hyper-programming in java,"e zirintsis , g kirby , r morrison",vldb,1999.0,"demonstration of hyper-programming in javaâ ? cents e zirintsis , gnc kirby , r morrison",,,
Yes,1609,7292,1,"industrial panel on data warehousing technologies : experiences , challenges , and directions u dayal 1999",,vldb,,"industrial panel on data warehousing technologies : experiences , challenges , and directions proceedings of the 25th international conference on very & hellip ; ,",u dayal,,1999.0
Yes,1612,1370,1,view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995.0,"ã cents â ? ¬ å?view maintenance in a warehousing environment , ã cents â ? ¬ â ? proc y zhuge , h garcia-molina , j hammer , j widom acm sigmod ,",,,
Yes,1618,38950,1,incremental maintenance of views with duplicates sigmod conference,"t griffin , l libkin",,1995.0,"ã cents â ? ¬ å?incremental maintenance of views with duplicates , ã cents â ? ¬ â ? proc t griffin , l libkin acm sigmod ,",,,
Yes,1618,39437,1,incremental maintenance of views with duplicates sigmod conference,"t griffin , l libkin",,1995.0,"incremental maintenance of views with duplicates t grin , l libkin 1995.0",,"proceedings of the 1995 acm-sigmod international conference & hellip ; ,",
Yes,1620,5651,1,determining text databases to search in the internet vldb,"w meng , k liu , c yu , x wang , y chang , n rishe",,1998.0,"determining text databases to search in the internet w meng , kl liu , ct yu , x wang , y chang , n rishe proceedings of the 24rd international conference on very & hellip ; , 1998.0",,,
Yes,1621,16277,1,"an online video placement policy based on bandwith to space ratio ( bsr ) a dan , d sitaram sigmod conference 1995",,,,"an online video placement policy based on bandwidth to space ( bsr ) a dan , d sitaram",,proceedings of acm,
Yes,1630,19466,1,"xml repository and active views demonstration s abiteboul , v aguilera , s ailleret , b amann , s cluet , b hills , f hubert , j mamou , a marian , l mignet , t milo , c santos , b tessier , a vercoustre vldb",,,1999.0,xml repository and active views demonstration s abiteboul 1999.0,,"proceedings of the international conference on very large & hellip ; ,",
