label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
No,1247,1622,0,dynamic multi-resource load balancing in parallel database systems vldb,"robert marek , erhard rahm",,1995.0,parallel database systems in the 1990 's michael j. carey 1994,,international conference on management of data,
No,1248,828,0,update propagation protocols for replicated databases 1999,"raghavan komondoor , abraham silberschatz , yuri breitbart , s. seshadri , rajeev rastogi",sigmod conference,,fast algorithms for maintaining replica consistency in lazy master replicated databases very large data bases 1999,"esther pacitti , pascale minet , eric simon",,
No,1248,1222,0,update propagation protocols for replicated databases 1999,"raghavan komondoor , abraham silberschatz , yuri breitbart , s. seshadri , rajeev rastogi",sigmod conference,,update propagation strategies to improve freshness in lazy master replicated databases,"esther pacitti , eric simon",the vldb journal -- the international journal on very large data bases,2000.0
No,1249,420,0,cost models for overlapping and multiversion structures acm trans . database syst .,"yufei tao , jun zhang , dimitris papadias",,2002.0,"a data model and data structures for moving objects databases luca forlizzi , ralf hartmut g &#252; ting , enrico nardelli , markus schneider 2000",,international conference on management of data,
No,1252,333,0,"probview : a flexible probabilistic database system nicola leone , robert ross , laks v. s. lakshmanan , v. s. subrahmanian",,acm trans . database syst .,1997.0,"probabilistic object bases thomas eiter , james j. lu , thomas lukasiewicz , v. s. subrahmanian acm transactions on database systems ( tods )",,,2001.0
No,1261,1440,0,visionary : a next generation visualization system for databases michael stonebraker,,sigmod conference,2003.0,generalized search trees for database systems,"joseph m. hellerstein , jeffrey f. naughton , avi pfeffer",very large data bases,1995.0
No,1261,1527,0,visionary : a next generation visualization system for databases michael stonebraker,,sigmod conference,2003.0,"visdb : a system for visualizing large databases daniel a. keim , hans-peter kriegel",,international conference on management of data,1995.0
No,1263,221,0,efficient search of multi-dimensional b-trees vldb,"dave birdsall , hedieh yaghmai , harry leslie , rohit jain",,1995.0,efficient concurrency control in multidimensional access methods 1999,"kaushik chakrabarti , sharad mehrotra",international conference on management of data,
No,1263,1026,0,efficient search of multi-dimensional b-trees vldb,"dave birdsall , hedieh yaghmai , harry leslie , rohit jain",,1995.0,"a foundation for multi-dimensional databases marc gyssens , laks v. s. lakshmanan",,very large data bases,1997.0
No,1267,1738,0,"cache invalidation scheme for mobile computing systems with real-time data hei-wing leung , joe chun-hung yuen , edward chan , kam-yiu lam sigmod record 2000",,,,"data replication for mobile computers yixiu huang , prasad sistla , ouri wolfson 1994",,international conference on management of data,
No,1269,81,0,"database design for incomplete relations mark levene , george loizou acm trans . database syst .",,,1999.0,improving database design through the analysis of relationships acm transactions on database systems ( tods ) 1999,"debabrata dey , veda c. storey , terence m. barron",,
No,1279,1924,0,on the costs of multilingualism in database systems vldb 2003,"a. kumaran , jayant r. haritsa",,,on the semantics of now in databases acm transactions on database systems ( tods ),"james clifford , curtis dyreson , tom &#225; s isakowitz , christian s. jensen , richard thomas snodgrass",,1997.0
No,1279,1939,0,on the costs of multilingualism in database systems vldb 2003,"a. kumaran , jayant r. haritsa",,,"the ecrc multi database system willem jonker , heribert sch &#252; tz international conference on management of data",,,1995.0
No,1279,2255,0,on the costs of multilingualism in database systems vldb 2003,"a. kumaran , jayant r. haritsa",,,"the impact of global clustering on spatial database systems thomas brinkhoff , hans-peter kriegel 1994",,very large data bases,
No,1285,1987,0,"efficient incremental garbage collection for client-server object database systems laurent amsaleg , olivier gruber , michael j. franklin vldb 1995",,,,"semi-automatic , self-adaptive control of garbage collection rates in object databases jonathan e. cook , artur w. klauser , alexander l. wolf , benjamin g. zorn",,international conference on management of data,1996.0
No,1287,328,0,"maintaining data privacy in association rule mining shariq rizvi , jayant r. haritsa",,vldb,2002.0,data mining with optimized two-dimensional association rules 2001,"takeshi fukuda , yasuhiko morimoto , shimichi morishita , takeshi tokuyama",acm transactions on database systems ( tods ),
No,1294,268,0,tribeca : a stream database manager for network traffic analysis mark sullivan,,vldb,1996.0,the network is the database : data management for highly distributed systems international conference on management of data 2001,"julio c. navas , michael wynblatt",,
No,1304,689,0,accessing a relational database through an object-oriented database interface vldb 1995,"jack a. orenstein , d. n. kamber",,,storing and querying ordered xml using a relational database system international conference on management of data,"igor tatarinov , stratis d. viglas , kevin beyer , jayavel shanmugasundaram , eugene shekita , chun zhang",,2002.0
No,1304,1035,0,accessing a relational database through an object-oriented database interface vldb 1995,"jack a. orenstein , d. n. kamber",,,"optimizing queries with universal quantification in object-oriented and object-relational databases jens clau &#223; en , alfons kemper , guido moerkotte , klaus peithner",,very large data bases,1997.0
No,1310,1313,0,describing semistructured data sigmod record,luca cardelli,,2001.0,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001.0
No,1310,1751,0,describing semistructured data sigmod record,luca cardelli,,2001.0,"inferring structure in semistructured data svetlozer nestorov , serge abiteboul , rajeev motwani 1997",,acm sigmod record,
No,1310,1754,0,describing semistructured data sigmod record,luca cardelli,,2001.0,semistructured and structured data in the web : going back and forth,"paolo atzeni , giansalvatore mecca , paolo merialdo",acm sigmod record,1997.0
No,1318,436,0,maintenance of data cubes and summary tables in a warehouse sigmod conference,"inderpal singh mumick , dallan quass , barinderpal singh mumick",,1997.0,maintenance of cube automatic summary tables,"wolfgang lehner , richard sidle , hamid pirahesh , roberta wolfgang cochrane",international conference on management of data,2000.0
No,1321,902,0,xquery : a query language for xml donald d. chamberlin 2003,,sigmod conference,,a graphical query language for mobile information systems 2003,ya-hui chang,acm sigmod record,
No,1337,1354,0,"proxy-server architectures for olap panos kalnis , dimitris papadias",,sigmod conference,2001.0,architectures for internal web services deployment oded shmueli 2001,,very large data bases,
No,1339,879,0,legodb : customizing relational storage for xml documents,"prasan roy , philip bohannon , jayant r. haritsa , jérôme siméon , maya ramanath , juliana freire",vldb,2002.0,efficiently publishing relational data as xml documents,"jayavel shanmugasundaram , eugene j. shekita , rimon barr , michael j. carey , bruce g. lindsay , hamid pirahesh , berthold reinwald",very large data bases,2000.0
No,1344,1811,0,high-performance extensible indexing vldb 1999,marcel kornacker,,,"high-performance sorting on networks of workstations andrea c. arpaci-dusseau , remzi h. arpaci-dusseau , david e. culler , joseph m. hellerstein , david a. patterson international conference on management of data 1997",,,
No,1346,171,0,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0,database systems management and oracle8 c. gregory doherty international conference on management of data,,,1998.0
No,1346,347,0,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0,data management issues in electronic commerce 2002,asuman dogac,acm sigmod record,
No,1346,1048,0,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0,database management systems and the internet very large data bases,susan malaika,,1996.0
No,1346,1284,0,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0,"data management for pervasive computing mitch cherniack , michael j. franklin , stanley b. zdonik very large data bases 2001",,,
No,1347,688,0,dataguides : enabling query formulation and optimization in semistructured databases vldb 1997,"roy goldman , jennifer widom",,,qursed : querying and reporting semistructured data international conference on management of data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",,2002.0
No,1355,451,0,"information systems research at george mason university sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará",,sigmod record,1997.0,research and practice in federated information systems acm sigmod record,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",,2000.0
No,1355,859,0,"information systems research at george mason university sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará",,sigmod record,1997.0,research directions in biodiversity informatics very large data bases,john l. schnase,,2000.0
No,1356,866,0,answering queries with useful bindings,"edward y. chang , chen li",acm trans . database syst .,2001.0,a scalable algorithm for answering queries using views,"rachel pottinger , alon y. levy",very large data bases,2000.0
No,1356,1047,0,answering queries with useful bindings,"edward y. chang , chen li",acm trans . database syst .,2001.0,answering queries with aggregation using views very large data bases,"divesh srivastava , shaul dar , h. v. jagadish , alon y. levy",,1996.0
No,1360,1761,0,pesto : an integrated query/browser for object databases vldb 1996,"laura m. haas , michael j. carey , vivekananda maganty , john h. williams",,,repositories and object oriented databases,philip a. bernstein,acm sigmod record,1998.0
No,1361,1057,0,integrating modelling systems for environmental management information systems sigmod record,"david j. abel , dean kuo , kerry l. taylor",,1997.0,"information management for genome level bioinformatics norman w. paton , carole a. goble",,very large data bases,2001.0
No,1361,1907,0,integrating modelling systems for environmental management information systems sigmod record,"david j. abel , dean kuo , kerry l. taylor",,1997.0,improving access to environmental data using context information 1997,"anthony tomasic , eric simon",acm sigmod record,
No,1362,1676,0,"timber : a native xml database andrew nierman , cong yu , jignesh m. patel , adriane chapman , nuwee wiwatwattana , h. v. jagadish , yuqing wu , laks v. s. lakshmanan , divesh srivastava , shurug al-khalifa , stelios paparizos vldb j.",,,2002.0,"xsb as a deductive database konstantinos sagonas , terrance swift , david s. warren international conference on management of data 1994",,,
No,1363,1107,0,nodose - a tool for semi-automatically extracting semi-structured data from text documents sigmod conference 1998,brad adelberg,,,"type classification of semi-structured documents markus tresch , neal palmer , allen luniewski very large data bases 1995",,,
No,1365,589,0,report on first international workshop on real-time database systems 1996,"sang hyuk son , kwei-jay lin , azer bestavros",sigmod record,,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994.0
No,1384,658,0,enterprise transaction processing on windows nt greg hope,,sigmod conference,1995.0,"databases and transaction processing : an application-oriented approach philip m. lewis , arthur bernstein , michael kifer",,acm sigmod record,2002.0
No,1393,1959,0,prospector : a content-based multimedia server for massively parallel architectures 1996,"g. linderman , alexandros biliris , h. chen , k. ganapathi , euthimios panagos , s. choo , david schrader , william o'connell",sigmod conference,,fault-tolerant architectures for continuous media servers international conference on management of data,"banu &#214; zden , rajeev rastogi , prashant shenoy , avi silberschatz",,1996.0
No,1395,104,0,"optimizing disjunctive queries with expensive predicates alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner sigmod conference 1994",,,,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",acm transactions on database systems ( tods ),1999.0
No,1395,1637,0,"optimizing disjunctive queries with expensive predicates alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner sigmod conference 1994",,,,"optimizing queries on files mariano p. consens , tova milo international conference on management of data",,,1994.0
No,1395,1958,0,"optimizing disjunctive queries with expensive predicates alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner sigmod conference 1994",,,,optimizing queries over multimedia repositories,"surajit chaudhuri , luis gravano",international conference on management of data,1996.0
No,1397,1489,0,"guest editorial : databases and the web alberto o. mendelzon , paolo atzeni vldb j.",,,2000.0,"carnot and infosleuth : database technology and the world wide web d. woelk , b. bohrer , n. jacobs , k. ong , c. tomlinson , c. unnikrishnan 1995",,international conference on management of data,
No,1400,1522,0,"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,,2003.0,paradise : a database system for gis applications corporate the paradise team 1995,,international conference on management of data,
No,1400,1884,0,"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,,2003.0,"olap , relational , and multidimensional database systems acm sigmod record",george colliat,,1996.0
No,1400,2253,0,"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,,2003.0,"a multidatabase system for tracking and retrieval of financial data munir cochinwala , john bradley",,very large data bases,1994.0
No,1428,303,0,sampling large databases for association rules 1996,hannu toivonen,vldb,,locally adaptive dimensionality reduction for indexing large time series databases 2001,"eamonn keogh , kaushik chakrabarti , michael pazzani , sharad mehrotra",international conference on management of data,
No,1428,1002,0,sampling large databases for association rules 1996,hannu toivonen,vldb,,"algorithms for mining association rules for binary segmentations of huge categorical databases yasuhiko morimoto , takeshi fukuda , hirofumi matsuzawa , takeshi tokuyama , kunikazu yoda very large data bases",,,1998.0
No,1428,2155,0,sampling large databases for association rules 1996,hannu toivonen,vldb,,large databases for remote sensing and gis a. r. dasgupta,,very large data bases,1996.0
No,1430,1304,0,a performance evaluation of oid mapping techniques 1995,"andré eickler , carsten andreas gerlhof , donald kossmann",vldb,,an evaluation of generic bulk loading techniques 2001,"jochen van den bercken , bernhard seeger",very large data bases,
No,1438,760,0,implementing deletion in b + - trees 1995,jan jannink,sigmod record,,implementing xquery paul cotton international conference on management of data,,,2002.0
No,1439,1715,0,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999.0,"implementation of magic-sets in a relational database system inderpal singh mumick , hamid pirahesh international conference on management of data",,,1994.0
No,1439,1969,0,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999.0,"a query language for multidimensional arrays : design , implementation , and optimization techniques 1996","leonid libkin , rona machlin , limsoon wong",international conference on management of data,
No,1440,1020,0,multiple-view self-maintenance in data warehousing environments nam huyn,,vldb,1997.0,incremental clustering for mining in a data warehousing environment,"martin ester , hans-peter kriegel , j &#246; rg sander , michael wimmer , xiaowei xu",very large data bases,1998.0
No,1445,46,0,"xmas : an extensible main-memory storage system for high-performance applications ki hong kim , yong sik kwon , sang kyun cha , jang ho park , byoung dae park , sangho lee 1998",,sigmod conference,,"datablitz storage manager : main-memory database performance for critical applications j. baulier , p. bohannon , s. gogate , c. gupta , s. haldar",,international conference on management of data,1999.0
No,1448,1313,0,constraints for semi-structured data and xml,"wenfei fan , peter buneman , scott weinstein , jérôme siméon",sigmod record,2001.0,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001.0
No,1456,51,0,"approximate similarity retrieval with m-trees fausto rabitti , giuseppe amato , pavel zezula , pasquale savino",,vldb j.,1998.0,"walrus : a similarity retrieval algorithm for image databases apostol natsev , rajeev rastogi , kyuseok shim international conference on management of data 1999",,,
No,1458,1988,0,highly concurrent cache consistency for indices in client-server database systems sigmod conference 1997,"michael j. carey , markos zaharioudakis",,,"maintaining database consistency in presence of value dependencies in multidatabase systems claire morpain , mich &#233; le cart , jean ferri &#233; , jean-fran &#231; ois pons",,international conference on management of data,1996.0
No,1459,1463,0,"a taxonomy for secure object-oriented databases sebastiaan h. von solms , martin s. olivier",,acm trans . database syst .,1994.0,"accessing a relational database through an object-oriented database interface jack a. orenstein , d. n. kamber 1995",,very large data bases,
No,1459,1479,0,"a taxonomy for secure object-oriented databases sebastiaan h. von solms , martin s. olivier",,acm trans . database syst .,1994.0,a cost model for clustered object-oriented databases very large data bases 1995,"georges gardarin , jean-robert gruser , zhao-hui tang",,
No,1459,1912,0,"a taxonomy for secure object-oriented databases sebastiaan h. von solms , martin s. olivier",,acm trans . database syst .,1994.0,extraction of object-oriented structures from existing relational databases acm sigmod record,"shekar ramanathan , julia hodges",,1997.0
No,1469,480,0,report on the fourth international conference on flexible query answering systems,"gabriella pasi , amihai motro , patrick bosc",sigmod record,2001.0,report on ngits ' 99 : the fourth international workshop on next generation information technologies and systems opher etzion acm sigmod record 1999,,,
No,1470,1274,0,"a user-centered interface for querying distributed multimedia databases kimberly m. james , isabel f. cruz sigmod conference 1999",,,,"view management in multimedia databases k. sel &#231; uk candan , eric lemar , v. s. subrahmanian the vldb journal -- the international journal on very large data bases",,,2000.0
No,1470,1500,0,"a user-centered interface for querying distributed multimedia databases kimberly m. james , isabel f. cruz sigmod conference 1999",,,,a database interface for file update international conference on management of data 1995,"serge abiteboul , sophie cluet , tova milo",,
No,1470,1572,0,"a user-centered interface for querying distributed multimedia databases kimberly m. james , isabel f. cruz sigmod conference 1999",,,,"design and user testing of a multi-paradigm query interface to an object-oriented database dac khoa doan , norman w. paton , alistair kilgour acm sigmod record 1995",,,
No,1471,591,0,evaluating functional joins along nested reference sets in object-relational and object-oriented databases vldb,"alfons kemper , reinhard braumandl , jens claußen",,1998.0,index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994.0
No,1471,1125,0,evaluating functional joins along nested reference sets in object-relational and object-oriented databases vldb,"alfons kemper , reinhard braumandl , jens claußen",,1998.0,cost-based selection of path expression processing algorithms in object-oriented databases very large data bases,"georges gardarin , jean-robert gruser , zhao-hui tang",,1996.0
No,1477,1443,0,"on the discovery of interesting patterns in association rules sridhar ramaswamy , sameer mahajan , abraham silberschatz vldb 1998",,,,"discovery of multiple-level association rules from large databases jiawei han , yongjian fu very large data bases 1995",,,
No,1479,60,0,models and languages for describing and discovering e-services 2001,"ming-chien shan , fabio casati",sigmod conference,,"automatic discovery of language models for text databases jamie callan , margaret connell , aiqun du international conference on management of data 1999",,,
No,1480,688,0,distributed query evaluation on semistructured data dan suciu,,acm trans . database syst .,2002.0,qursed : querying and reporting semistructured data international conference on management of data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",,2002.0
No,1481,1431,0,database management systems and the internet susan malaika vldb,,,1996.0,pc database systems - present and future very large data bases 1994,philip a. bernstein,,
No,1481,2250,0,database management systems and the internet susan malaika vldb,,,1996.0,data grid management systems 2003,"arun jagatheesan , arcot rajasekar",international conference on management of data,
No,1488,1186,0,"query execution techniques for caching expensive methods joseph m. hellerstein , jeffrey f. naughton sigmod conference 1996",,,,"query processing techniques for arrays arunprasad p. marathe , kenneth salem",,the vldb journal -- the international journal on very large data bases,2002.0
No,1489,847,0,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,,online dynamic reordering for interactive data processing very large data bases,"vijayshankar raman , bhaskaran raman , joseph m. hellerstein",,1999.0
No,1489,860,0,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,,toward learning based web query processing 2000,"yanlei diao , hongjun lu , songting chen , zengping tian",very large data bases,
No,1489,1063,0,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,,"cache conscious algorithms for relational query processing ambuj shatdal , chander kant , jeffrey f. naughton",,very large data bases,1994.0
No,1489,1674,0,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,,genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994.0
No,1491,1320,0,declarative updates of relational databases,weidong chen,acm trans . database syst .,1995.0,querying xml views of relational data,"jayavel shanmugasundaram , jerry kiernan , eugene j. shekita , catalina fan , john funderburk",very large data bases,2001.0
No,1491,2019,0,declarative updates of relational databases,weidong chen,acm trans . database syst .,1995.0,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003.0
No,1494,608,0,"semantic web workshop : models , architectures and management sigmod record 2001","vassilis christophides , dimitris plexousakis , panos constantopoulos",,,"special section on semantic web and data management robert meersman , amit sheth",,acm sigmod record,2002.0
No,1496,991,0,"secure transaction processing in firm real-time database systems binto george , jayant r. haritsa sigmod conference",,,1997.0,"a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz",,very large data bases,1998.0
No,1496,1614,0,"secure transaction processing in firm real-time database systems binto george , jayant r. haritsa sigmod conference",,,1997.0,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995,,,
No,1496,1669,0,"secure transaction processing in firm real-time database systems binto george , jayant r. haritsa sigmod conference",,,1997.0,relaxed transaction processing 1994,"munindar p. singh , christine tomlinson , darrell woelk",international conference on management of data,
No,1496,1708,0,"secure transaction processing in firm real-time database systems binto george , jayant r. haritsa sigmod conference",,,1997.0,evaluation of remote backup algorithms for transaction-processing systems,"christos a. polyzois , h &#233; ctor garc &#237; a-molina",acm transactions on database systems ( tods ),1994.0
No,1496,1947,0,"secure transaction processing in firm real-time database systems binto george , jayant r. haritsa sigmod conference",,,1997.0,solving satisfiability and implication problems in database systems,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1996.0
No,1498,1340,0,mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996.0,"smooth - a distributed multimedia database system harald kosch , l &#225; szl &#243; b &#246; sz &#246; rm &#233; nyi , alexander bachlechner , christian hanin , christian hofbauer , margit lang , carmen riedler , roland tusch",,very large data bases,2001.0
No,1499,450,0,"report on the semantic web workshop at www 2002 martin r. frank , natalya fridman noy , steffen staab sigmod record 2002",,,,report on the vldb workshop on technologies for e-services ( tes ) acm sigmod record 2000,"fabio casati , umesh dayal , ming-chien shan",,
No,1502,601,0,a comparison of selectivity estimators for range queries on metric attributes,"bernhard seeger , björn blohsfeld , dieter korus",sigmod conference,1999.0,dynamic maintenance of data distribution for selectivity estimation the vldb journal -- the international journal on very large data bases,"kyu young whang , sang wook kim , gio wiederhold",,1994.0
No,1509,1833,0,scalable sweeping-based spatial join,"lars arge , jeffrey scott vitter , torsten suel , sridhar ramaswamy , octavian procopiuc",vldb,1998.0,"size separation spatial join nick koudas , kenneth c. sevcik",,international conference on management of data,1997.0
No,1509,2246,0,scalable sweeping-based spatial join,"lars arge , jeffrey scott vitter , torsten suel , sridhar ramaswamy , octavian procopiuc",vldb,1998.0,"iterative spatial join edwin h. jacox , hanan samet acm transactions on database systems ( tods ) 2003",,,
No,1511,206,0,"selectivity estimation for spatio-temporal queries to moving objects yong-jin choi , chin-wan chung sigmod conference 2002",,,,a comparison of selectivity estimators for range queries on metric attributes international conference on management of data 1999,"bj &#246; rn blohsfeld , dieter korus , bernhard seeger",,
No,1511,1718,0,"selectivity estimation for spatio-temporal queries to moving objects yong-jin choi , chin-wan chung sigmod conference 2002",,,,"adaptive selectivity estimation using query feedback chungmin melvin chen , nick roussopoulos international conference on management of data",,,1994.0
No,1511,2196,0,"selectivity estimation for spatio-temporal queries to moving objects yong-jin choi , chin-wan chung sigmod conference 2002",,,,analysis of predictive spatio-temporal queries 2003,"yufei tao , jimeng sun , dimitris papadias",acm transactions on database systems ( tods ),
No,1512,441,0,surfing wavelets on streams : one-pass summaries for approximate aggregate queries vldb,"anna c. gilbert , martin strauss , yannis kotidis , s. muthukrishnan",,2001.0,"approximating multi-dimensional aggregate range queries over real attributes dimitrios gunopulos , george kollios , vassilis j. tsotras , carlotta domeniconi 2000",,international conference on management of data,
No,1512,889,0,surfing wavelets on streams : one-pass summaries for approximate aggregate queries vldb,"anna c. gilbert , martin strauss , yannis kotidis , s. muthukrishnan",,2001.0,approximate query processing using wavelets,"kaushik chakrabarti , minos n. garofalakis , rajeev rastogi , kyuseok shim",very large data bases,2000.0
No,1512,2104,0,surfing wavelets on streams : one-pass summaries for approximate aggregate queries vldb,"anna c. gilbert , martin strauss , yannis kotidis , s. muthukrishnan",,2001.0,approximate query processing using wavelets 2001,"kaushik chakrabarti , minos garofalakis , rajeev rastogi , kyuseok shim",the vldb journal -- the international journal on very large data bases,
No,1514,314,0,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"norio katayama , shin ` ichi satoh",sigmod conference,1997.0,modeling high-dimensional index structures using sampling,"christian a. lang , ambuj k. singh",international conference on management of data,2001.0
No,1514,2286,0,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"norio katayama , shin ` ichi satoh",sigmod conference,1997.0,"re-tree : an efficient index structure for regular expressions chee-yong chan , minos garofalakis , rajeev rastogi 2003",,the vldb journal -- the international journal on very large data bases,
No,1524,917,0,"a tsql2 tutorial james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",,sigmod record,1994.0,"editorial peter apers , stefano ceri , richard snodgrass 2002",,the vldb journal -- the international journal on very large data bases,
No,1530,1373,0,"a robust , optimization-based approach for approximate answering of aggregate queries 2001","vivek r. narasayya , gautam das , surajit chaudhuri",sigmod conference,,approximating aggregate queries about web pages via random walks very large data bases,"ziv bar-yossef , alexander berg , steve chien , jittat fakcharoenphol , dror weitz",,2000.0
No,1531,291,0,optimizing the secure evaluation of twig queries vldb,"sihem amer-yahia , divesh srivastava , sungran cho , laks v. s. lakshmanan",,2002.0,efficient evaluation of xml middle-ware queries 2001,"mary fernandez , atsuyuki morishima , dan suciu",international conference on management of data,
No,1531,793,0,optimizing the secure evaluation of twig queries vldb,"sihem amer-yahia , divesh srivastava , sungran cho , laks v. s. lakshmanan",,2002.0,"evaluating top-k selection queries surajit chaudhuri , luis gravano very large data bases 1999",,,
No,1533,365,0,"sequence query processing raghu ramakrishnan , miron livny , praveen seshadri sigmod conference 1994",,,,"online query processing : a tutorial peter j. haas , joseph m. hellerstein 2001",,international conference on management of data,
No,1533,1186,0,"sequence query processing raghu ramakrishnan , miron livny , praveen seshadri sigmod conference 1994",,,,"query processing techniques for arrays arunprasad p. marathe , kenneth salem",,the vldb journal -- the international journal on very large data bases,2002.0
No,1538,771,0,"automated selection of materialized views and indexes in sql databases surajit chaudhuri , sanjay agrawal , vivek r. narasayya vldb 2000",,,,"materialized views in oracle randall g. bello , karl dias , alan downing , james j. feenan , jr. , james l. finnerty , william d. norcott , harry sun , andrew witkowski , mohamed ziauddin very large data bases 1998",,,
No,1540,1205,0,"efficient index structures for string databases tamer kahveci , ambuj k. singh vldb 2001",,,,"index nesting - an efficient approach to indexing in object-oriented databases beng chin ooi , jiawei han , hongjun lu , kian lee tan the vldb journal -- the international journal on very large data bases 1996",,,
No,1540,1785,0,"efficient index structures for string databases tamer kahveci , ambuj k. singh vldb 2001",,,,cure : an efficient clustering algorithm for large databases international conference on management of data 1998,"sudipto guha , rajeev rastogi , kyuseok shim",,
No,1540,2009,0,"efficient index structures for string databases tamer kahveci , ambuj k. singh vldb 2001",,,,qxtract : a building block for efficient information extraction from text databases,"eugene agichtein , luis gravano",international conference on management of data,2003.0
No,1542,1035,0,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0,"optimizing queries with universal quantification in object-oriented and object-relational databases jens clau &#223; en , alfons kemper , guido moerkotte , klaus peithner",,very large data bases,1997.0
No,1542,1125,0,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0,cost-based selection of path expression processing algorithms in object-oriented databases very large data bases,"georges gardarin , jean-robert gruser , zhao-hui tang",,1996.0
No,1542,1179,0,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0,enhanced abstract data types in object-relational databases,praveen seshadri,the vldb journal -- the international journal on very large data bases,1998.0
No,1542,1182,0,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0,garbage collection in object-oriented databases using transactional cyclic reference counting the vldb journal -- the international journal on very large data bases,"p. roy , s. seshadri , a. silberschatz , s. sudarshan , s. ashwin",,1998.0
No,1542,1317,0,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0,a taxonomy for secure object-oriented databases,"martin s. olivier , sebastiaan h. von solms",acm transactions on database systems ( tods ),1994.0
No,1542,1976,0,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0,structures for manipulating proposed updates in object-oriented databases,"michael doherty , richard hull , mohammed rupawalla",international conference on management of data,1996.0
No,1543,1981,0,"multi-dimensional regression analysis of time-series data streams benjamin w. wah , yixin chen , jianyong wang , guozhu dong , jiawei han vldb 2002",,,,"multi-dimensional resource scheduling for parallel queries minos n. garofalakis , yannis e. ioannidis",,international conference on management of data,1996.0
No,1545,249,0,dynamic information visualization sigmod record 1996,yannis e. ioannidis,,,databases and visualization daniel a. keim 1996,,international conference on management of data,
